"station","cruiseNumber","year","month","day","longitude","latitude","pressure","temperature","salinity","sigmaTheta"
"HL2","BCD2010666",2010,2,16,-63.3167,44.2667,150,5.29,33.08,26.12
"HL2","NED2010001",2010,2,23,-63.3193,44.2643,0,0.09,30.86,24.76
"HL2","NED2010001",2010,2,23,-63.3193,44.2643,10,0.09,30.86,24.76
"HL2","NED2010001",2010,2,23,-63.3193,44.2643,20,0.07,30.86,24.76
"HL2","NED2010001",2010,2,23,-63.3193,44.2643,30,-0.08,30.9,24.8
"HL2","NED2010001",2010,2,23,-63.3193,44.2643,50,0.51,31.11,24.94
"HL2","NED2010001",2010,2,23,-63.3193,44.2643,75,1.84,31.71,25.35
"HL2","NED2010001",2010,2,23,-63.3193,44.2643,100,3.22,32.33,25.73
"HL2","NED2010001",2010,2,23,-63.3193,44.2643,125,4.69,32.93,26.07
"HL2","NED2010001",2010,2,23,-63.3193,44.2643,150,5.65,33.27,26.23
"HL2","NED2010001",2010,3,9,-63.3168,44.2662,0,1.17,31.44,25.17
"HL2","NED2010001",2010,3,9,-63.3168,44.2662,10,1.22,31.47,25.19
"HL2","NED2010001",2010,3,9,-63.3168,44.2662,20,1.64,31.67,25.33
"HL2","NED2010001",2010,3,9,-63.3168,44.2662,30,3.15,32.27,25.69
"HL2","NED2010001",2010,3,9,-63.3168,44.2662,50,3.51,32.39,25.76
"HL2","NED2010001",2010,3,9,-63.3168,44.2662,75,3.85,32.46,25.78
"HL2","NED2010001",2010,3,9,-63.3168,44.2662,100,4.45,32.88,26.05
"HL2","NED2010001",2010,3,9,-63.3168,44.2662,125,5.73,33.29,26.24
"HL2","NED2010001",2010,3,9,-63.3168,44.2662,150,7.21,33.87,26.5
"HL2","NED2010002",2010,3,21,-63.3188,44.2658,0,1.92,31.09,24.85
"HL2","NED2010002",2010,3,21,-63.3188,44.2658,10,1.56,31.25,24.99
"HL2","NED2010002",2010,3,21,-63.3188,44.2658,20,1.09,31.49,25.22
"HL2","NED2010002",2010,3,21,-63.3188,44.2658,30,1.15,31.57,25.28
"HL2","NED2010002",2010,3,21,-63.3188,44.2658,50,1.5,31.77,25.42
"HL2","NED2010002",2010,3,21,-63.3188,44.2658,75,2.3,32.11,25.63
"HL2","NED2010002",2010,3,21,-63.3188,44.2658,100,3.32,32.43,25.81
"HL2","NED2010002",2010,3,21,-63.3188,44.2658,125,6.98,33.66,26.37
"HL2","NED2010002",2010,3,21,-63.3188,44.2658,150,8.32,34.26,26.65
"HL2","BCD2010666",2010,5,11,-63.3167,44.2667,0,5.43,31.09,24.53
"HL2","BCD2010666",2010,5,11,-63.3167,44.2667,10,5.23,31.09,24.55
"HL2","BCD2010666",2010,5,11,-63.3167,44.2667,20,2.97,31.25,24.89
"HL2","BCD2010666",2010,5,11,-63.3167,44.2667,30,0.94,31.53,25.26
"HL2","BCD2010666",2010,5,11,-63.3167,44.2667,50,0.89,31.66,25.36
"HL2","BCD2010666",2010,5,11,-63.3167,44.2667,75,2.71,32.07,25.57
"HL2","BCD2010666",2010,5,11,-63.3167,44.2667,100,2.59,32.34,25.79
"HL2","BCD2010666",2010,5,11,-63.3167,44.2667,125,3.91,32.84,26.08
"HL2","BCD2010666",2010,5,11,-63.3167,44.2667,150,5.88,33.49,26.37
"HL2","HUD2010014",2010,5,29,-63.3178,44.2665,0,7.57,31.07,24.25
"HL2","HUD2010014",2010,5,29,-63.3178,44.2665,10,7.56,31.05,24.24
"HL2","HUD2010014",2010,5,29,-63.3178,44.2665,20,7.11,31.51,24.66
"HL2","HUD2010014",2010,5,29,-63.3178,44.2665,30,4.48,31.96,25.32
"HL2","HUD2010014",2010,5,29,-63.3178,44.2665,50,2.23,32.19,25.71
"HL2","HUD2010014",2010,5,29,-63.3178,44.2665,75,2.32,32.44,25.89
"HL2","HUD2010014",2010,5,29,-63.3178,44.2665,100,3.11,32.73,26.06
"HL2","HUD2010014",2010,5,29,-63.3178,44.2665,125,5.14,33.3,26.31
"HL2","BCD2010666",2010,6,23,-63.3167,44.2667,0,11.55,30.48,23.16
"HL2","BCD2010666",2010,6,23,-63.3167,44.2667,10,10.15,30.69,23.57
"HL2","BCD2010666",2010,6,23,-63.3167,44.2667,20,7.63,31.06,24.23
"HL2","BCD2010666",2010,6,23,-63.3167,44.2667,30,4.3,31.45,24.94
"HL2","BCD2010666",2010,6,23,-63.3167,44.2667,50,2.36,31.75,25.34
"HL2","BCD2010666",2010,6,23,-63.3167,44.2667,75,1.91,31.97,25.55
"HL2","BCD2010666",2010,6,23,-63.3167,44.2667,100,1.81,32.22,25.76
"HL2","BCD2010666",2010,6,23,-63.3167,44.2667,125,4.84,33.24,26.3
"HL2","BCD2010666",2010,6,23,-63.3167,44.2667,150,7.05,33.94,26.58
"HL2","NED2010027",2010,7,2,-63.3187,44.2677,0,13.24,30.48,22.85
"HL2","NED2010027",2010,7,2,-63.3187,44.2677,10,12.36,31.13,23.52
"HL2","NED2010027",2010,7,2,-63.3187,44.2677,20,6.74,31.51,24.71
"HL2","NED2010027",2010,7,2,-63.3187,44.2677,30,3.73,31.47,25.01
"HL2","NED2010027",2010,7,2,-63.3187,44.2677,50,3.15,31.63,25.18
"HL2","NED2010027",2010,7,2,-63.3187,44.2677,75,2.25,32.08,25.61
"HL2","NED2010027",2010,7,2,-63.3187,44.2677,100,3.23,32.69,26.03
"HL2","NED2010027",2010,7,2,-63.3187,44.2677,125,6.61,33.8,26.53
"HL2","NED2010027",2010,7,2,-63.3187,44.2677,150,7.22,33.99,26.59
"HL2","NED2010027",2010,7,7,-63.5347,44.1123,0,15.74,30.64,22.45
"HL2","NED2010027",2010,7,7,-63.5347,44.1123,10,14.11,30.82,22.93
"HL2","NED2010027",2010,7,7,-63.5347,44.1123,20,11.29,31.74,24.19
"HL2","NED2010027",2010,7,7,-63.5347,44.1123,30,8.3,32,24.88
"HL2","NED2010027",2010,7,7,-63.5347,44.1123,50,4.71,32.32,25.58
"HL2","NED2010027",2010,7,7,-63.5347,44.1123,75,3.09,32.67,26.02
"HL2","NED2010027",2010,7,7,-63.5347,44.1123,100,5.59,33.45,26.38
"HL2","NED2010027",2010,7,7,-63.5347,44.1123,125,6.74,33.83,26.54
"HL2","NED2010027",2010,7,7,-63.5347,44.1123,150,8.12,34.26,26.68
"HL2","NED2010027",2010,7,19,-63.3167,44.2662,0,15.3,30.54,22.47
"HL2","NED2010027",2010,7,19,-63.3167,44.2662,10,14.12,30.62,22.78
"HL2","NED2010027",2010,7,19,-63.3167,44.2662,20,7.29,31.06,24.27
"HL2","NED2010027",2010,7,19,-63.3167,44.2662,30,5.66,31.36,24.72
"HL2","NED2010027",2010,7,19,-63.3167,44.2662,50,3.06,31.82,25.34
"HL2","NED2010027",2010,7,19,-63.3167,44.2662,75,2.41,32.29,25.77
"HL2","NED2010027",2010,7,19,-63.3167,44.2662,100,4.65,33.17,26.26
"HL2","NED2010027",2010,7,19,-63.3167,44.2662,125,6.58,33.77,26.51
"HL2","NED2010027",2010,8,1,-63.3245,44.2687,0,16.86,30.75,22.28
"HL2","NED2010027",2010,8,1,-63.3245,44.2687,10,13.15,30.88,23.18
"HL2","NED2010027",2010,8,1,-63.3245,44.2687,20,6.11,31.36,24.67
"HL2","NED2010027",2010,8,1,-63.3245,44.2687,30,4.19,31.65,25.11
"HL2","NED2010027",2010,8,1,-63.3245,44.2687,50,3.02,32.23,25.67
"HL2","NED2010027",2010,8,1,-63.3245,44.2687,75,2.19,32.35,25.83
"HL2","NED2010027",2010,8,1,-63.3245,44.2687,100,2.51,32.49,25.92
"HL2","NED2010027",2010,8,1,-63.3245,44.2687,125,5.49,33.44,26.38
"HL2","NED2010027",2010,8,1,-63.3245,44.2687,150,6.7,33.8,26.52
"HL2","NED2010027",2010,8,1,-63.3245,44.2687,175,6.85,33.85,26.54
"HL2","BCD2010666",2010,8,31,-63.3183,44.2683,0,21.01,30.5,21.07
"HL2","BCD2010666",2010,8,31,-63.3183,44.2683,10,20.46,30.99,21.59
"HL2","BCD2010666",2010,8,31,-63.3183,44.2683,20,13.33,31.72,23.79
"HL2","BCD2010666",2010,8,31,-63.3183,44.2683,30,6.39,32.17,25.27
"HL2","BCD2010666",2010,8,31,-63.3183,44.2683,50,3.6,32.52,25.85
"HL2","BCD2010666",2010,8,31,-63.3183,44.2683,75,5.18,33.29,26.3
"HL2","BCD2010666",2010,8,31,-63.3183,44.2683,100,7.18,33.91,26.54
"HL2","BCD2010666",2010,8,31,-63.3183,44.2683,125,8.64,34.43,26.73
"HL2","BCD2010666",2010,10,13,-63.3167,44.2667,0,13.88,30.9,23.04
"HL2","BCD2010666",2010,10,13,-63.3167,44.2667,10,14,30.96,23.07
"HL2","BCD2010666",2010,10,13,-63.3167,44.2667,20,14.09,31.03,23.1
"HL2","BCD2010666",2010,10,13,-63.3167,44.2667,30,13.91,31.06,23.16
"HL2","BCD2010666",2010,10,13,-63.3167,44.2667,50,3.98,32.23,25.59
"HL2","BCD2010666",2010,10,13,-63.3167,44.2667,75,2.87,32.43,25.85
"HL2","BCD2010666",2010,10,13,-63.3167,44.2667,100,4.24,32.99,26.16
"HL2","BCD2010666",2010,10,13,-63.3167,44.2667,125,7.1,33.89,26.54
"HL2","BCD2011666",2011,1,17,-63.3183,44.2683,0,3.48,30.82,24.51
"HL2","BCD2011666",2011,1,17,-63.3183,44.2683,10,3.48,30.82,24.51
"HL2","BCD2011666",2011,1,17,-63.3183,44.2683,20,3.48,30.83,24.51
"HL2","BCD2011666",2011,1,17,-63.3183,44.2683,30,3.49,30.83,24.51
"HL2","BCD2011666",2011,1,17,-63.3183,44.2683,50,3.49,30.83,24.52
"HL2","BCD2011666",2011,1,17,-63.3183,44.2683,75,3.84,30.98,24.61
"HL2","BCD2011666",2011,1,17,-63.3183,44.2683,100,3.92,31.8,25.25
"HL2","BCD2011666",2011,1,17,-63.3183,44.2683,125,4.51,32.75,25.94
"HL2","NED2011002",2011,2,5,-63.3183,44.27,0,NA,NA,NA
"HL2","NED2011002",2011,2,5,-63.3183,44.27,10,1.85,30.79,24.61
"HL2","NED2011002",2011,2,5,-63.3183,44.27,20,2.2,30.95,24.72
"HL2","NED2011002",2011,2,5,-63.3183,44.27,30,2.35,31.04,24.78
"HL2","NED2011002",2011,2,5,-63.3183,44.27,50,2.41,31.08,24.8
"HL2","NED2011002",2011,2,5,-63.3183,44.27,75,2.51,31.44,25.09
"HL2","NED2011002",2011,2,5,-63.3183,44.27,100,2.79,31.57,25.16
"HL2","NED2011002",2011,2,5,-63.3183,44.27,125,3.73,32.01,25.44
"HL2","NED2011002",2011,2,18,-63.317,44.2635,0,1.4,30.95,24.77
"HL2","NED2011002",2011,2,18,-63.317,44.2635,10,1.41,30.96,24.77
"HL2","NED2011002",2011,2,18,-63.317,44.2635,20,1.42,30.96,24.78
"HL2","NED2011002",2011,2,18,-63.317,44.2635,30,1.4,30.97,24.78
"HL2","NED2011002",2011,2,18,-63.317,44.2635,50,2.13,31.24,24.95
"HL2","NED2011002",2011,2,18,-63.317,44.2635,75,2.38,31.38,25.05
"HL2","NED2011002",2011,2,18,-63.317,44.2635,100,2.45,31.53,25.16
"HL2","NED2011002",2011,2,18,-63.317,44.2635,125,3.32,31.96,25.43
"HL2","NED2011002",2011,2,18,-63.317,44.2635,150,4.93,32.88,26
"HL2","NED2011002",2011,3,7,-63.3175,44.2663,0,0.84,30.77,24.65
"HL2","NED2011002",2011,3,7,-63.3175,44.2663,10,0.83,30.77,24.65
"HL2","NED2011002",2011,3,7,-63.3175,44.2663,20,0.83,30.77,24.66
"HL2","NED2011002",2011,3,7,-63.3175,44.2663,30,0.79,30.79,24.67
"HL2","NED2011002",2011,3,7,-63.3175,44.2663,50,0.93,31.09,24.91
"HL2","NED2011002",2011,3,7,-63.3175,44.2663,75,1.5,31.45,25.16
"HL2","NED2011002",2011,3,7,-63.3175,44.2663,100,2.04,31.69,25.31
"HL2","NED2011002",2011,3,7,-63.3175,44.2663,125,3.26,32.19,25.62
"HL2","BCD2011666",2011,3,31,-63.3183,44.2683,0,1.23,30.84,24.69
"HL2","BCD2011666",2011,3,31,-63.3183,44.2683,10,1.18,30.84,24.69
"HL2","BCD2011666",2011,3,31,-63.3183,44.2683,20,1.03,30.88,24.73
"HL2","BCD2011666",2011,3,31,-63.3183,44.2683,30,1.19,31.18,24.96
"HL2","BCD2011666",2011,3,31,-63.3183,44.2683,50,1.91,31.85,25.46
"HL2","BCD2011666",2011,3,31,-63.3183,44.2683,75,2.5,32.13,25.63
"HL2","BCD2011666",2011,3,31,-63.3183,44.2683,100,3,32.33,25.75
"HL2","BCD2011666",2011,3,31,-63.3183,44.2683,125,3.75,32.6,25.9
"HL2","BCD2011666",2011,3,31,-63.3183,44.2683,150,4.95,33.05,26.14
"HL2","HUD2011004",2011,4,8,-63.3262,44.2693,0,1.73,31.03,24.81
"HL2","HUD2011004",2011,4,8,-63.3262,44.2693,10,1.73,31.03,24.81
"HL2","HUD2011004",2011,4,8,-63.3262,44.2693,20,1.71,31.03,24.81
"HL2","HUD2011004",2011,4,8,-63.3262,44.2693,30,1.46,31.1,24.89
"HL2","HUD2011004",2011,4,8,-63.3262,44.2693,50,1.49,31.6,25.29
"HL2","HUD2011004",2011,4,8,-63.3262,44.2693,75,2.06,31.91,25.49
"HL2","HUD2011004",2011,4,8,-63.3262,44.2693,100,2.78,32.22,25.68
"HL2","HUD2011004",2011,4,8,-63.3262,44.2693,125,4.11,32.69,25.94
"HL2","HUD2011004",2011,4,8,-63.3262,44.2693,150,6.25,33.5,26.34
"HL2","HUD2011004",2011,4,8,-63.3195,44.2738,0,1.69,31.06,24.84
"HL2","HUD2011004",2011,4,8,-63.3195,44.2738,10,1.67,31.05,24.83
"HL2","HUD2011004",2011,4,8,-63.3195,44.2738,20,1.56,31.05,24.84
"HL2","HUD2011004",2011,4,8,-63.3195,44.2738,30,1.37,31.17,24.94
"HL2","HUD2011004",2011,4,8,-63.3195,44.2738,50,1.64,31.69,25.34
"HL2","HUD2011004",2011,4,8,-63.3195,44.2738,75,1.99,31.89,25.48
"HL2","HUD2011004",2011,4,8,-63.3195,44.2738,100,2.56,32.13,25.63
"HL2","HUD2011004",2011,4,8,-63.3195,44.2738,125,4.05,32.67,25.93
"HL2","HUD2011004",2011,4,8,-63.3195,44.2738,150,6.13,33.45,26.31
"HL2","HUD2011004",2011,4,8,-63.3197,44.2738,0,1.66,31.04,24.83
"HL2","HUD2011004",2011,4,8,-63.3197,44.2738,10,1.65,31.04,24.82
"HL2","HUD2011004",2011,4,8,-63.3197,44.2738,20,1.57,31.04,24.83
"HL2","HUD2011004",2011,4,8,-63.3197,44.2738,30,1.31,31.18,24.95
"HL2","HUD2011004",2011,4,8,-63.3197,44.2738,50,1.6,31.66,25.32
"HL2","HUD2011004",2011,4,8,-63.3197,44.2738,75,1.95,31.87,25.47
"HL2","HUD2011004",2011,4,8,-63.3197,44.2738,100,2.42,32.07,25.6
"HL2","HUD2011004",2011,4,8,-63.3197,44.2738,125,3.63,32.53,25.85
"HL2","HUD2011004",2011,4,8,-63.3197,44.2738,150,6.22,33.48,26.33
"HL2","HUD2011004",2011,4,14,-63.3042,44.3508,0,NA,NA,NA
"HL2","HUD2011004",2011,4,14,-63.3042,44.3508,10,1.96,30.93,24.71
"HL2","HUD2011004",2011,4,14,-63.3042,44.3508,20,1.88,30.95,24.74
"HL2","HUD2011004",2011,4,14,-63.3042,44.3508,30,1.82,30.96,24.75
"HL2","HUD2011004",2011,4,14,-63.3042,44.3508,50,1.43,31.48,25.19
"HL2","HUD2011004",2011,4,14,-63.3042,44.3508,75,2.22,31.93,25.5
"HL2","HUD2011004",2011,4,14,-63.3042,44.3508,100,3.26,32.37,25.77
"HL2","HUD2011004",2011,4,14,-63.3372,44.2613,0,1.56,30.91,24.72
"HL2","HUD2011004",2011,4,14,-63.3372,44.2613,10,1.56,30.91,24.72
"HL2","HUD2011004",2011,4,14,-63.3372,44.2613,20,1.56,30.91,24.72
"HL2","HUD2011004",2011,4,14,-63.3372,44.2613,30,1.55,31.09,24.87
"HL2","HUD2011004",2011,4,14,-63.3372,44.2613,50,1.85,31.83,25.45
"HL2","HUD2011004",2011,4,14,-63.3372,44.2613,75,2.68,32.16,25.65
"HL2","HUD2011004",2011,4,14,-63.3372,44.2613,100,3.84,32.58,25.88
"HL2","HUD2011004",2011,4,14,-63.3372,44.2613,125,4.69,32.9,26.04
"HL2","HUD2011004",2011,4,14,-63.3372,44.2625,0,1.55,30.91,24.73
"HL2","HUD2011004",2011,4,14,-63.3372,44.2625,10,1.55,30.91,24.73
"HL2","HUD2011004",2011,4,14,-63.3372,44.2625,20,1.55,30.91,24.73
"HL2","HUD2011004",2011,4,14,-63.3372,44.2625,30,1.54,31,24.8
"HL2","HUD2011004",2011,4,14,-63.3372,44.2625,50,1.82,31.82,25.44
"HL2","HUD2011004",2011,4,14,-63.3372,44.2625,75,2.55,32.13,25.64
"HL2","HUD2011004",2011,4,14,-63.3372,44.2625,100,3.77,32.55,25.86
"HL2","HUD2011004",2011,4,14,-63.3372,44.2625,125,4.66,32.89,26.04
"HL2","HUD2011004",2011,4,23,-63.321,44.27,0,1.82,30.79,24.61
"HL2","HUD2011004",2011,4,23,-63.321,44.27,10,1.73,30.69,24.54
"HL2","HUD2011004",2011,4,23,-63.321,44.27,20,1.59,30.73,24.58
"HL2","HUD2011004",2011,4,23,-63.321,44.27,30,1.32,31.22,24.98
"HL2","HUD2011004",2011,4,23,-63.321,44.27,50,2.08,32,25.56
"HL2","HUD2011004",2011,4,23,-63.321,44.27,75,2.53,32.16,25.66
"HL2","HUD2011004",2011,4,23,-63.321,44.27,100,3.08,32.42,25.82
"HL2","HUD2011004",2011,4,23,-63.321,44.27,125,4.92,32.97,26.08
"HL2","HUD2011004",2011,4,23,-63.321,44.27,150,6.65,33.62,26.38
"HL2","HUD2011009",2011,5,6,-63.3342,44.261,0,3.2,31.03,24.7
"HL2","HUD2011009",2011,5,6,-63.3342,44.261,10,3.21,31.06,24.73
"HL2","HUD2011009",2011,5,6,-63.3342,44.261,20,2.91,31.39,25.01
"HL2","HUD2011009",2011,5,6,-63.3342,44.261,30,3.38,31.61,25.15
"HL2","HUD2011009",2011,5,6,-63.3342,44.261,50,3.44,32.1,25.53
"HL2","HUD2011009",2011,5,6,-63.3342,44.261,75,2.84,32.26,25.71
"HL2","HUD2011009",2011,5,6,-63.3342,44.261,100,3.89,32.65,25.93
"HL2","HUD2011009",2011,5,6,-63.3342,44.261,125,6.12,33.43,26.3
"HL2","HUD2011009",2011,5,28,-63.3223,44.2705,0,4.9,30.82,24.37
"HL2","HUD2011009",2011,5,28,-63.3223,44.2705,10,4.22,30.82,24.44
"HL2","HUD2011009",2011,5,28,-63.3223,44.2705,20,3.66,30.92,24.57
"HL2","HUD2011009",2011,5,28,-63.3223,44.2705,30,3.74,31.11,24.72
"HL2","HUD2011009",2011,5,28,-63.3223,44.2705,50,4.1,31.51,25
"HL2","HUD2011009",2011,5,28,-63.3223,44.2705,75,4.76,31.99,25.31
"HL2","HUD2011009",2011,5,28,-63.3223,44.2705,100,3.45,32.36,25.74
"HL2","HUD2011009",2011,5,28,-63.3223,44.2705,125,7.02,33.77,26.45
"HL2","HUD2011009",2011,5,28,-63.3223,44.2705,150,8.09,34.17,26.61
"HL2","BCD2011666",2011,6,16,-63.3183,44.2683,0,9.08,31.64,24.47
"HL2","BCD2011666",2011,6,16,-63.3183,44.2683,10,8.94,31.68,24.53
"HL2","BCD2011666",2011,6,16,-63.3183,44.2683,20,8.76,31.77,24.63
"HL2","BCD2011666",2011,6,16,-63.3183,44.2683,30,8.72,31.8,24.66
"HL2","BCD2011666",2011,6,16,-63.3183,44.2683,50,3.39,31.82,25.31
"HL2","BCD2011666",2011,6,16,-63.3183,44.2683,75,2.62,32.26,25.73
"HL2","BCD2011666",2011,6,16,-63.3183,44.2683,100,3.15,32.54,25.91
"HL2","BCD2011666",2011,6,16,-63.3183,44.2683,125,5.04,33.12,26.18
"HL2","NED2011025",2011,7,5,-63.3187,44.266,0,14.04,30.86,22.98
"HL2","NED2011025",2011,7,5,-63.3187,44.266,10,12.87,31.05,23.36
"HL2","NED2011025",2011,7,5,-63.3187,44.266,20,6.9,31.35,24.55
"HL2","NED2011025",2011,7,5,-63.3187,44.266,30,4.32,31.42,24.91
"HL2","NED2011025",2011,7,5,-63.3187,44.266,50,2.95,32,25.5
"HL2","NED2011025",2011,7,5,-63.3187,44.266,75,2.56,32.4,25.84
"HL2","NED2011025",2011,7,5,-63.3187,44.266,100,3.59,32.73,26.02
"HL2","NED2011025",2011,7,5,-63.3187,44.266,125,6.71,33.67,26.42
"HL2","NED2011025",2011,7,5,-63.3187,44.266,150,7.8,34.08,26.59
"HL2","NED2011025",2011,7,6,-63.4692,44.0908,0,13.69,30.88,23.07
"HL2","NED2011025",2011,7,6,-63.4692,44.0908,10,13.43,31.27,23.42
"HL2","NED2011025",2011,7,6,-63.4692,44.0908,20,8.87,31.64,24.51
"HL2","NED2011025",2011,7,6,-63.4692,44.0908,30,6.58,32.08,25.18
"HL2","NED2011025",2011,7,6,-63.4692,44.0908,50,4.42,32.38,25.66
"HL2","NED2011025",2011,7,6,-63.4692,44.0908,75,4.73,33.02,26.14
"HL2","NED2011025",2011,7,6,-63.4692,44.0908,100,6.65,33.63,26.39
"HL2","NED2011025",2011,7,6,-63.4692,44.0908,125,7.96,34.08,26.56
"HL2","NED2011025",2011,7,6,-63.4692,44.0908,150,8.92,34.49,26.73
"HL2","NED2011025",2011,7,23,-63.3182,44.2668,0,14.17,30.5,22.68
"HL2","NED2011025",2011,7,23,-63.3182,44.2668,10,13.64,30.53,22.81
"HL2","NED2011025",2011,7,23,-63.3182,44.2668,20,9.64,30.93,23.84
"HL2","NED2011025",2011,7,23,-63.3182,44.2668,30,5.91,31.32,24.66
"HL2","NED2011025",2011,7,23,-63.3182,44.2668,50,3.09,31.85,25.36
"HL2","NED2011025",2011,7,23,-63.3182,44.2668,75,2.56,32.27,25.74
"HL2","NED2011025",2011,7,23,-63.3182,44.2668,100,3.8,32.74,26.01
"HL2","NED2011025",2011,7,23,-63.3182,44.2668,125,6.14,33.51,26.36
"HL2","NED2011025",2011,7,23,-63.3182,44.2668,150,8.32,34.29,26.67
"HL2","NED2011025",2011,8,8,-63.3137,44.2663,0,16.43,30.84,22.45
"HL2","NED2011025",2011,8,8,-63.3137,44.2663,10,16.28,30.86,22.51
"HL2","NED2011025",2011,8,8,-63.3137,44.2663,20,11.44,31.43,23.92
"HL2","NED2011025",2011,8,8,-63.3137,44.2663,30,6.08,31.48,24.77
"HL2","NED2011025",2011,8,8,-63.3137,44.2663,50,2.7,31.98,25.5
"HL2","NED2011025",2011,8,8,-63.3137,44.2663,75,2.44,32.35,25.81
"HL2","NED2011025",2011,8,8,-63.3137,44.2663,100,4.04,32.91,26.12
"HL2","NED2011025",2011,8,8,-63.3137,44.2663,125,5.86,33.49,26.37
"HL2","NED2011025",2011,8,8,-63.3137,44.2663,150,7.11,33.91,26.55
"HL2","BCD2011666",2011,9,1,-63.3183,44.2683,0,17.91,30.25,21.66
"HL2","BCD2011666",2011,9,1,-63.3183,44.2683,10,16.66,30.38,22.05
"HL2","BCD2011666",2011,9,1,-63.3183,44.2683,20,11.17,30.75,23.44
"HL2","BCD2011666",2011,9,1,-63.3183,44.2683,30,5.35,31.36,24.76
"HL2","BCD2011666",2011,9,1,-63.3183,44.2683,50,3.55,32.23,25.62
"HL2","BCD2011666",2011,9,1,-63.3183,44.2683,75,3.34,32.67,26
"HL2","BCD2011666",2011,9,1,-63.3183,44.2683,100,6.26,33.51,26.34
"HL2","BCD2011666",2011,9,1,-63.3183,44.2683,125,8.41,34.32,26.68
"HL2","HUD2011043",2011,9,24,-63.3188,44.2703,0,16.15,29.68,21.63
"HL2","HUD2011043",2011,9,24,-63.3188,44.2703,10,16.47,30.13,21.9
"HL2","HUD2011043",2011,9,24,-63.3188,44.2703,20,16.07,30.54,22.31
"HL2","HUD2011043",2011,9,24,-63.3188,44.2703,30,12.42,30.97,23.38
"HL2","HUD2011043",2011,9,24,-63.3188,44.2703,50,5.35,32.18,25.4
"HL2","HUD2011043",2011,9,24,-63.3188,44.2703,75,3.27,32.56,25.92
"HL2","HUD2011043",2011,9,24,-63.3188,44.2703,100,3.38,32.7,26.02
"HL2","HUD2011043",2011,9,24,-63.3188,44.2703,125,5.77,33.48,26.38
"HL2","HUD2011043",2011,9,30,-63.3277,44.2735,0,16.9,29.96,21.68
"HL2","HUD2011043",2011,9,30,-63.3277,44.2735,10,16.9,29.97,21.68
"HL2","HUD2011043",2011,9,30,-63.3277,44.2735,20,16.99,30.58,22.13
"HL2","HUD2011043",2011,9,30,-63.3277,44.2735,30,15.7,30.93,22.68
"HL2","HUD2011043",2011,9,30,-63.3277,44.2735,50,4.53,31.79,25.18
"HL2","HUD2011043",2011,9,30,-63.3277,44.2735,75,3.25,32.31,25.72
"HL2","HUD2011043",2011,9,30,-63.3277,44.2735,100,3.53,32.77,26.06
"HL2","HUD2011043",2011,9,30,-63.3277,44.2735,125,6.31,33.65,26.45
"HL2","HUD2011043",2011,9,30,-63.3277,44.2735,150,7.66,34.12,26.64
"HL2","HUD2011043",2011,10,14,-63.3228,44.271,0,NA,NA,NA
"HL2","HUD2011043",2011,10,14,-63.3228,44.271,10,13.72,29.36,21.89
"HL2","HUD2011043",2011,10,14,-63.3228,44.271,20,13.48,29.49,22.03
"HL2","HUD2011043",2011,10,14,-63.3228,44.271,30,12.69,29.98,22.57
"HL2","HUD2011043",2011,10,14,-63.3228,44.271,50,4.97,31.51,24.91
"HL2","HUD2011043",2011,10,14,-63.3228,44.271,75,3.3,32.17,25.6
"HL2","HUD2011043",2011,10,14,-63.3228,44.271,100,3.72,32.5,25.83
"HL2","HUD2011043",2011,10,14,-63.3228,44.271,125,3.72,32.71,26
"HL2","HUD2011043",2011,10,14,-63.3228,44.271,150,5.11,33.26,26.29
"HL2","HUD2011043",2011,10,14,-63.3228,44.271,175,5.83,33.49,26.38
"HL2","BCD2011666",2011,11,7,-63.3183,44.2683,0,9.58,29.88,23.02
"HL2","BCD2011666",2011,11,7,-63.3183,44.2683,10,9.58,29.88,23.02
"HL2","BCD2011666",2011,11,7,-63.3183,44.2683,20,9.57,29.88,23.03
"HL2","BCD2011666",2011,11,7,-63.3183,44.2683,30,9.58,29.96,23.08
"HL2","BCD2011666",2011,11,7,-63.3183,44.2683,50,9.32,30.66,23.68
"HL2","BCD2011666",2011,11,7,-63.3183,44.2683,75,3.52,32.54,25.87
"HL2","BCD2011666",2011,11,7,-63.3183,44.2683,100,3.58,32.78,26.06
"HL2","BCD2011666",2011,11,7,-63.3183,44.2683,125,4.32,33.04,26.19
"HL2","BCD2011666",2011,11,22,-63.3183,44.2683,0,9.03,30.08,23.27
"HL2","BCD2011666",2011,11,22,-63.3183,44.2683,10,9.05,30.09,23.27
"HL2","BCD2011666",2011,11,22,-63.3183,44.2683,20,9.04,30.09,23.27
"HL2","BCD2011666",2011,11,22,-63.3183,44.2683,30,9.05,30.09,23.27
"HL2","BCD2011666",2011,11,22,-63.3183,44.2683,50,6.54,31.55,24.76
"HL2","BCD2011666",2011,11,22,-63.3183,44.2683,75,3.26,32.54,25.9
"HL2","BCD2011666",2011,11,22,-63.3183,44.2683,100,3.5,32.77,26.06
"HL2","BCD2011666",2011,11,22,-63.3183,44.2683,125,4.84,33.16,26.23
"HL2","BCD2011666",2011,12,6,-63.3183,44.2683,0,7.65,30.14,23.51
"HL2","BCD2011666",2011,12,6,-63.3183,44.2683,10,7.65,30.15,23.52
"HL2","BCD2011666",2011,12,6,-63.3183,44.2683,20,7.66,30.15,23.52
