station,latitude,longitude,date,depth,nominal_depth,chlorophyll,nitrate,phosphate,silicate,cruiseNumber,sea_temperature,salinity,sigmaTheta
HL2,44.265,-63.3175,1999-01-13,1,0,0.50703,4.7615,0.6015,5.468500000000001,NA,NA,NA,NA
HL2,44.265,-63.3175,1999-01-13,5,5,0.54292,4.681,0.627,5.4350000000000005,NA,NA,NA,NA
HL2,44.265,-63.3175,1999-01-13,10,10,0.4801,4.732,0.5595,5.5280000000000005,NA,NA,NA,NA
HL2,44.265,-63.3175,1999-01-13,20,20,0.4128,4.68,0.5710000000000001,5.463500000000001,NA,NA,NA,NA
HL2,44.265,-63.3175,1999-01-13,30,30,0.37242,4.9635,0.631,5.854500000000001,NA,NA,NA,NA
HL2,44.265,-63.3175,1999-01-13,40,40,0.3769,4.9945,0.6025,5.8175,NA,NA,NA,NA
HL2,44.265,-63.3175,1999-01-13,50,50,0.4801,5.0075,0.6615,5.6585,NA,NA,NA,NA
HL2,44.265,-63.3175,1999-01-13,75,75,0.08911999999999999,7.532,0.778,7.9830000000000005,NA,NA,NA,NA
HL2,44.265,-63.3175,1999-01-13,100,100,0.07540999999999999,8.713000000000001,0.8775000000000001,9.3165,NA,NA,NA,NA
HL2,44.265,-63.3175,1999-01-13,140,140,0.0521,12.577,1.0250000000000001,12.928,NA,NA,NA,NA
HL2,44.266329999999996,-63.3175,1999-02-10,1,0,0.96,3.673,0.522,3.907,NA,NA,NA,NA
HL2,44.266329999999996,-63.3175,1999-02-10,5,5,0.9470000000000001,4.496,0.597,5.099,NA,NA,NA,NA
HL2,44.266329999999996,-63.3175,1999-02-10,10,10,0.96,4.454000000000001,0.552,5.019,NA,NA,NA,NA
HL2,44.266329999999996,-63.3175,1999-02-10,20,20,1.099,4.103,0.618,4.543,NA,NA,NA,NA
HL2,44.266329999999996,-63.3175,1999-02-10,30,30,1.464,3.4280000000000004,0.542,3.286,NA,NA,NA,NA
HL2,44.266329999999996,-63.3175,1999-02-10,40,40,0.913,4.632000000000001,0.671,5.183,NA,NA,NA,NA
HL2,44.266329999999996,-63.3175,1999-02-10,50,50,1.544,3.269,0.5860000000000001,3.1420000000000003,NA,NA,NA,NA
HL2,44.266329999999996,-63.3175,1999-02-10,75,75,0.12300000000000001,8.323,0.861,8.505,NA,NA,NA,NA
HL2,44.266329999999996,-63.3175,1999-02-10,100,100,0.078,11.009,1.0170000000000001,10.762,NA,NA,NA,NA
HL2,44.266329999999996,-63.3175,1999-02-10,140,140,0.018000000000000002,14.889000000000001,1.21,13.597000000000001,NA,NA,NA,NA
HL2,44.265,-63.3175,1999-02-16,1,0,1.062,4.611000000000001,0.6890000000000001,5.486000000000001,NA,NA,NA,NA
HL2,44.265,-63.3175,1999-02-16,5,5,0.929,4.5760000000000005,0.7030000000000001,5.382000000000001,NA,NA,NA,NA
HL2,44.265,-63.3175,1999-02-16,10,10,1.09,4.708,0.6930000000000001,5.5,NA,NA,NA,NA
HL2,44.265,-63.3175,1999-02-16,20,20,1.108,3.479,0.541,4.073,NA,NA,NA,NA
HL2,44.265,-63.3175,1999-02-16,30,30,1.1820000000000002,4.385,0.638,4.88,NA,NA,NA,NA
HL2,44.265,-63.3175,1999-02-16,40,40,1.236,4.573,0.635,4.934,NA,NA,NA,NA
HL2,44.265,-63.3175,1999-02-16,50,50,2.2560000000000002,3.587,0.613,3.319,NA,NA,NA,NA
HL2,44.265,-63.3175,1999-02-16,75,75,0.529,3.85,0.52,3.625,NA,NA,NA,NA
HL2,44.265,-63.3175,1999-02-16,100,100,0.11900000000000001,9.817,0.9730000000000001,9.947000000000001,NA,NA,NA,NA
HL2,44.265,-63.3175,1999-02-16,140,140,0.059000000000000004,14.596,1.1280000000000001,14,NA,NA,NA,NA
HL2,44.2667,-63.316700000000004,1999-03-31,1,0,0.60125,0.0601,0.49500000000000005,0.29600000000000004,NA,NA,NA,NA
HL2,44.2667,-63.316700000000004,1999-03-31,5,5,0.6416299999999999,0.01,0.467,0.196,NA,NA,NA,NA
HL2,44.2667,-63.316700000000004,1999-03-31,10,10,0.61471,0,0.46,0.159,NA,NA,NA,NA
HL2,44.2667,-63.316700000000004,1999-03-31,20,20,0.85251999999999994,0.1758,0.458,0.317,NA,NA,NA,NA
HL2,44.2667,-63.316700000000004,1999-03-31,30,30,2.39049,0.09870000000000001,0.502,0.24600000000000002,NA,NA,NA,NA
HL2,44.2667,-63.316700000000004,1999-03-31,40,40,2.52479,0.0608,0.47900000000000004,0.186,NA,NA,NA,NA
HL2,44.2667,-63.316700000000004,1999-03-31,50,50,3.05693,0.2967,0.548,0.24500000000000002,NA,NA,NA,NA
HL2,44.2667,-63.316700000000004,1999-03-31,75,75,1.18181,3.0500000000000003,0.659,2.048,NA,NA,NA,NA
HL2,44.2667,-63.316700000000004,1999-03-31,100,100,0.81921,10.721,1.004,8.613,NA,NA,NA,NA
HL2,44.2667,-63.316700000000004,1999-03-31,140,140,0.28717,14.839,1.225,14.414000000000001,NA,NA,NA,NA
HL2,44.26717,-63.31633,1999-04-09,1,0,0.31107999999999997,0.17800000000000002,0.2685,0.333,NA,NA,NA,NA
HL2,44.26717,-63.31633,1999-04-09,5,5,0.2222,0.17550000000000002,0.2635,0.3435,NA,NA,NA,NA
HL2,44.26717,-63.31633,1999-04-09,20,20,0.27775,0.1675,0.2665,0.3695,NA,NA,NA,NA
HL2,44.26717,-63.31633,1999-04-09,30,30,0.1898,0.23550000000000001,0.28700000000000003,0.4,NA,NA,NA,NA
HL2,44.26717,-63.31633,1999-04-09,40,40,0.17590999999999998,0.29200000000000004,0.277,0.48050000000000004,NA,NA,NA,NA
HL2,44.26717,-63.31633,1999-04-09,50,50,0.16665,0.336,0.274,0.5025000000000001,NA,NA,NA,NA
HL2,44.26717,-63.31633,1999-04-09,75,75,0.16202,4.7410000000000005,0.503,5.226,NA,NA,NA,NA
HL2,44.26717,-63.31633,1999-04-09,100,100,0.12036,6.2595,0.5545,6.8335,NA,NA,NA,NA
HL2,44.26717,-63.31633,1999-04-09,140,140,0.41663,7.882000000000001,0.5565,8.846,NA,NA,NA,NA
HL2,44.27033,-63.317829999999994,1999-04-18,1,0,0.9235399999999999,NA,NA,NA,NA,NA,NA,NA
HL2,44.27033,-63.317829999999994,1999-04-18,5,5,0.86671,0.22458999999999998,0.3975,0.42762999999999995,NA,NA,NA,NA
HL2,44.27033,-63.317829999999994,1999-04-18,10,10,0.93775,0.18248,0.405,0.32894999999999996,NA,NA,NA,NA
HL2,44.27033,-63.317829999999994,1999-04-18,20,20,1.5060799999999999,0.33688999999999997,0.435,0.52632,NA,NA,NA,NA
HL2,44.27033,-63.317829999999994,1999-04-18,30,30,1.15088,1.37563,0.555,1.31579,NA,NA,NA,NA
HL2,44.27033,-63.317829999999994,1999-04-18,40,40,0.37959,0.56148,0.435,0.52632,NA,NA,NA,NA
HL2,44.27033,-63.317829999999994,1999-04-18,50,50,0.28701,1.0668199999999999,0.5475,0.95395,NA,NA,NA,NA
HL2,44.27033,-63.317829999999994,1999-04-18,75,75,0.09258,NA,NA,NA,NA,NA,NA,NA
HL2,44.27033,-63.317829999999994,1999-04-18,100,100,0.08333,8.45031,0.9450000000000001,8.61842,NA,NA,NA,NA
HL2,44.27033,-63.317829999999994,1999-04-18,125,140,NA,10.892759999999999,1.08,11.90789,NA,NA,NA,NA
HL2,44.27033,-63.317829999999994,1999-04-18,140,140,NA,13.95284,1.185,15.19737,NA,NA,NA,NA
HL2,44.26667,-63.316669999999995,1999-05-05,1,0,1.16838,0.19655,0.5605,1.6745,NA,NA,NA,NA
HL2,44.26667,-63.316669999999995,1999-05-05,5,5,1.22882,0.21625,0.5670000000000001,1.593,NA,NA,NA,NA
HL2,44.26667,-63.316669999999995,1999-05-05,10,10,1.26911,0.19044999999999998,0.551,1.5605,NA,NA,NA,NA
HL2,44.26667,-63.316669999999995,1999-05-05,20,20,0.5182399999999999,1.9305,0.763,2.781,NA,NA,NA,NA
HL2,44.26667,-63.316669999999995,1999-05-05,30,30,0.10694,2.443,0.8255,3.045,NA,NA,NA,NA
HL2,44.26667,-63.316669999999995,1999-05-05,40,40,0.15217999999999998,2.7535000000000003,0.767,3.507,NA,NA,NA,NA
HL2,44.26667,-63.316669999999995,1999-05-05,50,50,0.15424,3.3715,0.8410000000000001,4.167,NA,NA,NA,NA
HL2,44.26667,-63.316669999999995,1999-05-05,75,75,0.12545,3.5530000000000004,0.8460000000000001,4.0515,NA,NA,NA,NA
HL2,44.26667,-63.316669999999995,1999-05-05,100,100,0.06581,5.1155,0.893,5.5865,NA,NA,NA,NA
HL2,44.26667,-63.316669999999995,1999-05-05,140,140,0.0473,8.336500000000001,1.0305,8.949,NA,NA,NA,NA
HL2,44.266000000000005,-63.3175,1999-05-19,1,0,1.5309899999999999,0.41154999999999997,0.541,1.2205000000000001,NA,NA,NA,NA
HL2,44.266000000000005,-63.3175,1999-05-19,5,5,0.5640499999999999,0.15575,0.4605,0.908,NA,NA,NA,NA
HL2,44.266000000000005,-63.3175,1999-05-19,10,10,0.37017,0.13895,0.4995,1.073,NA,NA,NA,NA
HL2,44.266000000000005,-63.3175,1999-05-19,20,20,1.55113,0.04865,0.5605,1.7495,NA,NA,NA,NA
HL2,44.266000000000005,-63.3175,1999-05-19,30,30,0.57412,0.12335,0.543,1.239,NA,NA,NA,NA
HL2,44.266000000000005,-63.3175,1999-05-19,40,40,0.21201,1.4215,0.6735,2.262,NA,NA,NA,NA
HL2,44.266000000000005,-63.3175,1999-05-19,50,50,0.11442,2.9395000000000002,0.8390000000000001,3.7745,NA,NA,NA,NA
HL2,44.266000000000005,-63.3175,1999-05-19,75,75,0.35335,4.0685,0.8285,4.477,NA,NA,NA,NA
HL2,44.266000000000005,-63.3175,1999-05-19,100,100,0.18509,8.7875,1.03,8.5915,NA,NA,NA,NA
HL2,44.266000000000005,-63.3175,1999-05-19,140,140,0.02468,16.180500000000002,1.3845,17.468500000000002,NA,NA,NA,NA
HL2,44.266000000000005,-63.3175,1999-06-10,1,0,0.6192000000000001,0.047049999999999995,0.3725,0.801,NA,NA,NA,NA
HL2,44.266000000000005,-63.3175,1999-06-10,5,5,1.02976,0.048749999999999995,1.111,1.223,NA,NA,NA,NA
HL2,44.266000000000005,-63.3175,1999-06-10,10,10,0.14601,0.61395,0.602,2.1895000000000002,NA,NA,NA,NA
HL2,44.266000000000005,-63.3175,1999-06-10,20,20,1.9540199999999999,1.1625,0.656,2.612,NA,NA,NA,NA
HL2,44.266000000000005,-63.3175,1999-06-10,30,30,0.2509,1.532,0.68,2.963,NA,NA,NA,NA
HL2,44.266000000000005,-63.3175,1999-06-10,40,40,0.22621999999999998,1.855,0.7845000000000001,2.979,NA,NA,NA,NA
HL2,44.266000000000005,-63.3175,1999-06-10,50,50,0.15217999999999998,2.39,0.785,3.6715,NA,NA,NA,NA
HL2,44.266000000000005,-63.3175,1999-06-10,75,75,0.06787,3.9945000000000004,0.8130000000000001,4.0875,NA,NA,NA,NA
HL2,44.266000000000005,-63.3175,1999-06-10,100,100,0.15547,9.432500000000001,0.9585,8.298,NA,NA,NA,NA
HL2,44.266000000000005,-63.3175,1999-06-10,140,140,0.08020000000000001,14.674000000000001,1.2385000000000002,14.417,NA,NA,NA,NA
HL2,44.264579999999995,-63.320600000000006,1999-06-27,4,5,0.2026,0,0.2535,0.385,NA,NA,NA,NA
HL2,44.264579999999995,-63.320600000000006,1999-06-27,9,10,0.2817,0,0.3115,0.26,NA,NA,NA,NA
HL2,44.264579999999995,-63.320600000000006,1999-06-27,20,20,0.38420000000000004,0,0.388,0.555,NA,NA,NA,NA
HL2,44.264579999999995,-63.320600000000006,1999-06-27,28,30,1.0969,0.115,0.49400000000000005,0.84,NA,NA,NA,NA
HL2,44.264579999999995,-63.320600000000006,1999-06-27,39,40,0.42400000000000004,0,0.405,0.365,NA,NA,NA,NA
HL2,44.264579999999995,-63.320600000000006,1999-06-27,46,50,0.9520000000000001,0,0.4405,0.35500000000000004,NA,NA,NA,NA
HL2,44.264579999999995,-63.320600000000006,1999-06-27,58,50,0.5925,1.61,0.6535000000000001,1.2,NA,NA,NA,NA
HL2,44.264579999999995,-63.320600000000006,1999-06-27,79,75,0.1691,8.565000000000001,1.066,7.455,NA,NA,NA,NA
HL2,44.264579999999995,-63.320600000000006,1999-06-27,101,100,0.0378,12.790000000000001,1.2695,12.15,NA,NA,NA,NA
HL2,44.264579999999995,-63.320600000000006,1999-06-27,121,140,NA,14.88,1.3455000000000001,15.58,NA,NA,NA,NA
HL2,44.264579999999995,-63.320600000000006,1999-06-27,150,140,NA,16.865000000000002,1.4465000000000001,19.89,NA,NA,NA,NA
HL2,44.265,-63.3175,1999-07-05,1,0,0.255,0.004,0.28300000000000003,0.264,NA,NA,NA,NA
HL2,44.265,-63.3175,1999-07-05,5,5,0.29600000000000004,0,0.3,0.34,NA,NA,NA,NA
HL2,44.265,-63.3175,1999-07-05,10,10,0.306,0.184,0.29,0.11900000000000001,NA,NA,NA,NA
HL2,44.265,-63.3175,1999-07-05,20,20,0.599,0,0.35200000000000004,0.28500000000000003,NA,NA,NA,NA
HL2,44.265,-63.3175,1999-07-05,30,30,0.666,1.21,0.52,1.5,NA,NA,NA,NA
HL2,44.265,-63.3175,1999-07-05,40,40,0.8350000000000001,2.279,0.624,2.19,NA,NA,NA,NA
HL2,44.265,-63.3175,1999-07-05,50,50,0.47100000000000003,3.8160000000000003,0.756,3.69,NA,NA,NA,NA
HL2,44.265,-63.3175,1999-07-05,75,75,0.097,9.620000000000001,0.98,8.414,NA,NA,NA,NA
HL2,44.265,-63.3175,1999-07-05,100,100,0.033,13.594000000000001,1.084,11.954,NA,NA,NA,NA
HL2,44.265,-63.3175,1999-07-05,140,140,0.023,17.754,1.328,19.018,NA,NA,NA,NA
HL2,44.26667,-63.3175,1999-07-05,232,NA,0.022000000000000002,23.464000000000002,1.463,21.352,NA,NA,NA,NA
HL2,44.267500000000005,-63.31733,1999-07-17,1,0,0.337,0.12,0.34900000000000003,1.024,NA,NA,NA,NA
HL2,44.267500000000005,-63.31733,1999-07-17,5,5,0.35000000000000003,0.1,0.334,0.894,NA,NA,NA,NA
HL2,44.267500000000005,-63.31733,1999-07-17,10,10,0.431,0.24600000000000002,0.337,0.8510000000000001,NA,NA,NA,NA
HL2,44.267500000000005,-63.31733,1999-07-17,20,20,0.35700000000000004,0.138,0.383,0.558,NA,NA,NA,NA
HL2,44.267500000000005,-63.31733,1999-07-17,30,30,0.68,0.648,0.436,0.78,NA,NA,NA,NA
HL2,44.267500000000005,-63.31733,1999-07-17,40,40,1.249,1.659,0.5740000000000001,1.562,NA,NA,NA,NA
HL2,44.267500000000005,-63.31733,1999-07-17,50,50,1.37,4.362,0.8510000000000001,3.6510000000000002,NA,NA,NA,NA
HL2,44.267500000000005,-63.31733,1999-07-17,75,75,0.07200000000000001,9.536,1.05,9.926,NA,NA,NA,NA
HL2,44.267500000000005,-63.31733,1999-07-17,100,100,0.06,10.104000000000001,1.054,11.044,NA,NA,NA,NA
HL2,44.267500000000005,-63.31733,1999-07-17,136,140,0.032,15.571000000000002,1.212,16.116,NA,NA,NA,NA
HL2,44.26667,-63.316669999999995,1999-07-31,1,0,0.41729,0.10400000000000001,0.263,1.18,NA,NA,NA,NA
HL2,44.26667,-63.316669999999995,1999-07-31,5,5,0.49132,0.108,0.28150000000000003,1.2495,NA,NA,NA,NA
HL2,44.26667,-63.316669999999995,1999-07-31,10,10,0.53843,0.08850000000000001,0.29650000000000004,1.2225000000000001,NA,NA,NA,NA
HL2,44.26667,-63.316669999999995,1999-07-31,20,20,0.9467899999999999,0.093,0.4325,1.276,NA,NA,NA,NA
HL2,44.26667,-63.316669999999995,1999-07-31,30,30,1.55113,0.085,0.446,0.7845000000000001,NA,NA,NA,NA
HL2,44.26667,-63.316669999999995,1999-07-31,40,40,1.9540199999999999,0.101,0.47850000000000004,0.8220000000000001,NA,NA,NA,NA
HL2,44.26667,-63.316669999999995,1999-07-31,50,50,4.97211,1.979,0.7655000000000001,1.0035,NA,NA,NA,NA
HL2,44.26667,-63.316669999999995,1999-07-31,75,75,0.13984,7.8445,0.9720000000000001,7.838,NA,NA,NA,NA
HL2,44.26667,-63.316669999999995,1999-07-31,100,100,0.08431999999999999,12.108500000000001,1.183,12.8825,NA,NA,NA,NA
HL2,44.26667,-63.316669999999995,1999-07-31,158,140,0.08637,16.435000000000002,1.3760000000000001,18.397000000000002,NA,NA,NA,NA
HL2,44.265,-63.3175,1999-08-13,1,0,0.5182399999999999,0.10325,0.2205,0.5125000000000001,NA,NA,NA,NA
HL2,44.265,-63.3175,1999-08-13,5,5,0.58555,0.013049999999999999,0.2225,0.42150000000000004,NA,NA,NA,NA
HL2,44.265,-63.3175,1999-08-13,10,10,0.69997,0.04785,0.302,0.8695,NA,NA,NA,NA
HL2,44.265,-63.3175,1999-08-13,20,20,2.11518,0.00215,0.48250000000000004,1.5155,NA,NA,NA,NA
HL2,44.265,-63.3175,1999-08-13,30,30,0.69997,1.7475,0.618,1.977,NA,NA,NA,NA
HL2,44.265,-63.3175,1999-08-13,40,40,1.3496899999999998,3.39,0.7255,3.2990000000000004,NA,NA,NA,NA
HL2,44.265,-63.3175,1999-08-13,50,50,1.3496899999999998,2.9795000000000003,0.625,3.3005,NA,NA,NA,NA
HL2,44.265,-63.3175,1999-08-13,75,75,0.07815,9.951,1.0115,9.754000000000001,NA,NA,NA,NA
HL2,44.265,-63.3175,1999-08-13,100,100,0.05712,12.6365,1.1135000000000002,13.137500000000001,NA,NA,NA,NA
HL2,44.265,-63.3175,1999-08-13,140,140,0.02795,17.299,1.4245,20.0795,NA,NA,NA,NA
HL2,44.26667,-63.316669999999995,1999-08-27,1,0,4.0329299999999995,0.13015,0.1945,1.1460000000000001,NA,NA,NA,NA
HL2,44.26667,-63.316669999999995,1999-08-27,5,5,4.69588,0,0.1575,1.12,NA,NA,NA,NA
HL2,44.26667,-63.316669999999995,1999-08-27,10,10,1.3094000000000001,0,0.171,0.8965000000000001,NA,NA,NA,NA
HL2,44.26667,-63.316669999999995,1999-08-27,20,20,0.8863599999999999,0.012249999999999999,0.249,0.772,NA,NA,NA,NA
HL2,44.26667,-63.316669999999995,1999-08-27,30,30,1.08781,0.44794999999999996,0.598,2.213,NA,NA,NA,NA
HL2,44.26667,-63.316669999999995,1999-08-27,40,40,1.32954,1.9280000000000002,0.742,3.6215,NA,NA,NA,NA
HL2,44.26667,-63.316669999999995,1999-08-27,50,50,0.22210000000000002,4.7090000000000005,0.8805000000000001,6.5135000000000005,NA,NA,NA,NA
HL2,44.26667,-63.316669999999995,1999-08-27,75,75,0.19743,8.1445,1.0450000000000002,9.4075,NA,NA,NA,NA
HL2,44.26667,-63.316669999999995,1999-08-27,100,100,0.12955999999999998,14.672500000000001,1.3915,17.709500000000002,NA,NA,NA,NA
HL2,44.26667,-63.316669999999995,1999-08-27,140,140,0.023700000000000002,18.093500000000002,1.497,20.3395,NA,NA,NA,NA
HL2,44.267,-63.31733,1999-09-10,1,0,1.07687,0.10515,0.165,0.896,NA,NA,NA,NA
HL2,44.267,-63.31733,1999-09-10,5,5,1.1307099999999999,0.01235,0.166,0.9715,NA,NA,NA,NA
HL2,44.267,-63.31733,1999-09-10,10,10,1.22882,0,0.1375,0.7005,NA,NA,NA,NA
HL2,44.267,-63.31733,1999-09-10,20,20,0.49132,0,0.251,0.8420000000000001,NA,NA,NA,NA
HL2,44.267,-63.31733,1999-09-10,30,30,0.34997999999999996,0.93145,0.6025,1.6905000000000001,NA,NA,NA,NA
HL2,44.267,-63.31733,1999-09-10,40,40,0.31633,1.333,0.63,1.95,NA,NA,NA,NA
HL2,44.267,-63.31733,1999-09-10,50,50,0.28268,3.728,0.7275,3.9415,NA,NA,NA,NA
HL2,44.267,-63.31733,1999-09-10,75,75,0.040709999999999996,11.182500000000001,1.1105,11.5745,NA,NA,NA,NA
HL2,44.267,-63.31733,1999-09-10,100,100,0.02309,13.621500000000001,1.2075,15.213000000000001,NA,NA,NA,NA
HL2,44.267,-63.31733,1999-09-10,140,140,0.04375,15.911000000000001,1.2630000000000001,16.7305,NA,NA,NA,NA
HL2,44.26567,-63.318000000000005,1999-09-29,5,5,NA,0.03455,0.266,0.653,NA,NA,NA,NA
HL2,44.26567,-63.318000000000005,1999-09-29,30,30,NA,1.85985,0.6930000000000001,2.9965,NA,NA,NA,NA
HL2,44.26567,-63.318000000000005,1999-09-29,75,75,NA,8.81815,1.0495,9.439,NA,NA,NA,NA
HL2,44.26567,-63.318000000000005,1999-09-29,100,100,NA,5.294449999999999,0.7915000000000001,6.174,NA,NA,NA,NA
HL2,44.26567,-63.318000000000005,1999-09-29,145,140,NA,13.209800000000001,1.237,14.081000000000001,NA,NA,NA,NA
HL2,44.262,-63.32633,1999-10-23,1,0,1.73858,0.5880000000000001,0.336,1.615,NA,NA,NA,NA
HL2,44.262,-63.32633,1999-10-23,5,5,1.7661799999999999,0.432,0.29250000000000004,1.235,NA,NA,NA,NA
HL2,44.262,-63.32633,1999-10-23,10,10,1.9179599999999999,0.35150000000000003,0.28200000000000003,1.3495000000000001,NA,NA,NA,NA
HL2,44.262,-63.32633,1999-10-23,20,20,1.55921,0.3215,0.3335,1.43,NA,NA,NA,NA
HL2,44.262,-63.32633,1999-10-23,30,30,0.9934799999999999,0.3425,0.325,1.53,NA,NA,NA,NA
HL2,44.262,-63.32633,1999-10-23,40,40,0.4132,0.8250000000000001,0.4555,1.861,NA,NA,NA,NA
HL2,44.262,-63.32633,1999-10-23,50,50,0.11903,4.0175,0.6880000000000001,4.63,NA,NA,NA,NA
HL2,44.262,-63.32633,1999-10-23,60,50,0.06427,6.4750000000000005,0.89,7.096,NA,NA,NA,NA
HL2,44.262,-63.32633,1999-10-23,70,75,0.04047,7.702,0.9605,8.532,NA,NA,NA,NA
HL2,44.262,-63.32633,1999-10-23,80,75,0.034519999999999995,7.55,0.9435,8.76,NA,NA,NA,NA
HL2,44.262,-63.32633,1999-10-23,100,100,0.03571,8.828000000000001,1.0130000000000001,9.5115,NA,NA,NA,NA
HL2,44.262,-63.32633,1999-10-23,150,140,0.02231,11.6945,1.1455,13.3255,NA,NA,NA,NA
HL2,44.287,-63.27117,1999-11-05,1,0,2.12494,1.3625,0.49300000000000005,3.3085,NA,NA,NA,NA
HL2,44.287,-63.27117,1999-11-05,5,5,2.13873,1.3855000000000002,0.4995,3.613,NA,NA,NA,NA
HL2,44.287,-63.27117,1999-11-05,10,10,2.12494,1.331,0.48900000000000005,3.4415,NA,NA,NA,NA
HL2,44.287,-63.27117,1999-11-05,20,20,2.18013,1.373,0.496,3.4335,NA,NA,NA,NA
HL2,44.287,-63.27117,1999-11-05,30,30,2.15253,1.367,0.506,3.6795,NA,NA,NA,NA
HL2,44.287,-63.27117,1999-11-05,40,40,0.20432999999999998,5.870500000000001,0.85,6.8585,NA,NA,NA,NA
HL2,44.287,-63.27117,1999-11-05,50,50,0.06308,6.7515,1.1305,8.6935,NA,NA,NA,NA
HL2,44.287,-63.27117,1999-11-05,60,50,0.08689,8.3765,1.0070000000000001,9.5145,NA,NA,NA,NA
HL2,44.287,-63.27117,1999-11-05,70,75,0.0857,8.808,1.04,10.291,NA,NA,NA,NA
HL2,44.287,-63.27117,1999-11-05,75,75,0.04523,6.1545000000000005,0.8580000000000001,7.056500000000001,NA,NA,NA,NA
HL2,44.287,-63.27117,1999-11-05,80,75,0.05594,9.454500000000001,1.0290000000000001,9.6295,NA,NA,NA,NA
HL2,44.287,-63.27117,1999-11-05,100,100,0.026189999999999998,13.5885,1.4360000000000002,14.576,NA,NA,NA,NA
HL2,44.287,-63.27117,1999-11-05,140,140,0.019039999999999998,17.8225,1.3975,19.22,NA,NA,NA,NA
HL2,44.26267,-63.32167,1999-11-12,1,0,2.6,0.526,0.42700000000000005,2.769,NA,NA,NA,NA
HL2,44.26267,-63.32167,1999-11-12,5,5,2.38,0.5231,0.42200000000000004,2.774,NA,NA,NA,NA
HL2,44.26267,-63.32167,1999-11-12,10,10,2.43,0.5392,0.42900000000000005,2.811,NA,NA,NA,NA
HL2,44.26267,-63.32167,1999-11-12,20,20,3.59,0.3643,0.43,2.657,NA,NA,NA,NA
HL2,44.26267,-63.32167,1999-11-12,30,30,3.65,0.3614,0.42600000000000005,2.694,NA,NA,NA,NA
HL2,44.26267,-63.32167,1999-11-12,40,40,1.95,3.746,0.672,4.663,NA,NA,NA,NA
HL2,44.26267,-63.32167,1999-11-12,50,50,0.12,7.804,0.9520000000000001,8.141,NA,NA,NA,NA
HL2,44.26267,-63.32167,1999-11-12,60,50,0.05,9.729000000000001,1.09,10.818000000000001,NA,NA,NA,NA
HL2,44.26267,-63.32167,1999-11-12,70,75,0.03,10.839,1.1320000000000001,12.351,NA,NA,NA,NA
HL2,44.26267,-63.32167,1999-11-12,75,75,0.04,11.068000000000001,1.151,12.58,NA,NA,NA,NA
HL2,44.26267,-63.32167,1999-11-12,80,75,0.04,11.082,1.1300000000000001,12.713000000000001,NA,NA,NA,NA
HL2,44.26267,-63.32167,1999-11-12,100,100,0.04,11.018,1.116,12.942,NA,NA,NA,NA
HL2,44.26267,-63.32167,1999-11-12,140,140,0.03,14.001000000000001,1.209,15.749,NA,NA,NA,NA
HL2,44.26667,-63.317,1999-11-24,1,0,1.8566099999999999,0.09219,0.2565,3.7245000000000004,NA,NA,NA,NA
HL2,44.26667,-63.317,1999-11-24,5,5,1.83767,0.02984,0.2165,3.6990000000000003,NA,NA,NA,NA
HL2,44.26667,-63.317,1999-11-24,10,10,2.1029,0.13948,0.2545,3.7305,NA,NA,NA,NA
HL2,44.26667,-63.317,1999-11-24,20,20,1.62927,0.03413,0.2265,3.672,NA,NA,NA,NA
HL2,44.26667,-63.317,1999-11-24,30,30,0.8316,0.01778,0.1555,3.8075,NA,NA,NA,NA
HL2,44.26667,-63.317,1999-11-24,40,40,0.6804,0.08342,0.2725,3.3155,NA,NA,NA,NA
HL2,44.26667,-63.317,1999-11-24,50,50,0.5166000000000001,0.02207,0.24400000000000002,2.6595,NA,NA,NA,NA
HL2,44.26667,-63.317,1999-11-24,75,75,0.11582999999999999,0.02421,0.40650000000000003,11.227500000000001,NA,NA,NA,NA
HL2,44.26667,-63.317,1999-11-24,100,100,0.04752,2.37836,0.5830000000000001,12.769,NA,NA,NA,NA
HL2,44.26667,-63.317,1999-11-24,140,140,0.030959999999999998,12.78801,1.0605,16.1965,NA,NA,NA,NA
HL2,44.26667,-63.316669999999995,1999-12-10,1,0,1.28826,0.35500000000000004,0.24600000000000002,2.8000000000000003,NA,NA,NA,NA
HL2,44.26667,-63.316669999999995,1999-12-10,5,5,1.26932,0.203,0.312,2.92,NA,NA,NA,NA
HL2,44.26667,-63.316669999999995,1999-12-10,10,10,1.40193,0.023,0.201,2.75,NA,NA,NA,NA
HL2,44.26667,-63.316669999999995,1999-12-10,20,20,0.378,0.035,0.258,1.97,NA,NA,NA,NA
HL2,44.26667,-63.316669999999995,1999-12-10,30,30,0.3024,0.028,0.22,2.39,NA,NA,NA,NA
HL2,44.26667,-63.316669999999995,1999-12-10,40,40,0.3276,1.359,0.41600000000000004,2.48,NA,NA,NA,NA
HL2,44.26667,-63.316669999999995,1999-12-10,50,50,0.32130000000000003,0.032,0.17700000000000002,3.36,NA,NA,NA,NA
HL2,44.26667,-63.316669999999995,1999-12-10,75,75,0.06552,0.309,0.439,11.7055,NA,NA,NA,NA
HL2,44.26667,-63.316669999999995,1999-12-10,100,100,0.059039999999999995,6.682,0.7255,11.898,NA,NA,NA,NA
HL2,44.26667,-63.316669999999995,1999-12-10,140,140,0.04248,7.4065,0.789,13.3405,NA,NA,NA,NA
