section,station,latitude,longitude,date,depth,chlorophyll,nitrate,phosphate,silicate,cruiseNumber,temperature,salinity,sigmaTheta
CSL,CSL1,46.9575,-60.21733,1999-04-15,1,5.0358,0.04,0.17400000000000002,1.724,NA,NA,NA,NA
CSL,CSL1,46.9575,-60.21733,1999-04-15,10,9.58018,1.7,0.27,3.5795000000000003,NA,NA,NA,NA
CSL,CSL1,46.9575,-60.21733,1999-04-15,20,11.757489999999999,1.46,0.29,2.422,NA,NA,NA,NA
CSL,CSL1,46.9575,-60.21733,1999-04-15,30,11.03172,1.92,0.301,2.5245,NA,NA,NA,NA
CSL,CSL1,46.9575,-60.21733,1999-04-15,40,10.160789999999999,2.4,0.3315,2.8455,NA,NA,NA,NA
CSL,CSL1,46.9575,-60.21733,1999-04-15,50,9.58018,2.82,0.339,3.069,NA,NA,NA,NA
CSL,CSL1,46.9575,-60.21733,1999-04-15,60,5.80016,4.14,0.3845,4.868,NA,NA,NA,NA
CSL,CSL1,46.9575,-60.21733,1999-04-15,73,4.49625,5.04,0.40950000000000003,6.0275,NA,NA,NA,NA
CSL,CSL2,47.02133,-60.1145,1999-04-15,1,8.999559999999999,0.12,0.2015,1.463,NA,NA,NA,NA
CSL,CSL2,47.02133,-60.1145,1999-04-15,10,12.0478,0.08,0.2295,0.9025000000000001,NA,NA,NA,NA
CSL,CSL2,47.02133,-60.1145,1999-04-15,30,6.15986,4.08,0.395,4.086,NA,NA,NA,NA
CSL,CSL2,47.02133,-60.1145,1999-04-15,40,6.06994,4.5200000000000005,0.3945,4.423500000000001,NA,NA,NA,NA
CSL,CSL2,47.02133,-60.1145,1999-04-15,50,4.00166,6.22,0.441,6.7485,NA,NA,NA,NA
CSL,CSL2,47.02133,-60.1145,1999-04-15,60,2.65279,6.24,0.4385,7.149500000000001,NA,NA,NA,NA
CSL,CSL2,47.02133,-60.1145,1999-04-15,80,1.60554,5.96,0.4505,5.925000000000001,NA,NA,NA,NA
CSL,CSL2,47.02133,-60.1145,1999-04-15,100,0.5231,10.48,0.5745,13.02,NA,NA,NA,NA
CSL,CSL2,47.02133,-60.1145,1999-04-15,125,NA,13.36,0.6535000000000001,17.445,NA,NA,NA,NA
CSL,CSL2,47.02133,-60.1145,1999-04-15,150,NA,19.32,0.803,26.355,NA,NA,NA,NA
CSL,CSL2,47.02133,-60.1145,1999-04-15,175,NA,21.13,0.805,32.230000000000004,NA,NA,NA,NA
CSL,CSL3,47.09883,-59.987829999999995,1999-04-16,1,9.289869999999999,0.4545,0.14300000000000002,1.602,NA,NA,NA,NA
CSL,CSL3,47.09883,-59.987829999999995,1999-04-16,10,12.918719999999999,0.88,0.2755,1.2845,NA,NA,NA,NA
CSL,CSL3,47.09883,-59.987829999999995,1999-04-16,20,12.48326,1.24,0.3015,1.2325000000000002,NA,NA,NA,NA
CSL,CSL3,47.09883,-59.987829999999995,1999-04-16,30,9.289869999999999,1.8800000000000001,0.3095,1.55,NA,NA,NA,NA
CSL,CSL3,47.09883,-59.987829999999995,1999-04-16,40,4.5412099999999995,1.8,0.3345,1.872,NA,NA,NA,NA
CSL,CSL3,47.09883,-59.987829999999995,1999-04-16,50,1.71921,1.74,0.3245,1.4815,NA,NA,NA,NA
CSL,CSL3,47.09883,-59.987829999999995,1999-04-16,60,1.30717,1.78,0.324,1.5510000000000002,NA,NA,NA,NA
CSL,CSL3,47.09883,-59.987829999999995,1999-04-16,80,0.52571,6.4,0.433,6.9585,NA,NA,NA,NA
CSL,CSL3,47.09883,-59.987829999999995,1999-04-16,110,0.25923,14.48,0.679,18.080000000000002,NA,NA,NA,NA
CSL,CSL3,47.09883,-59.987829999999995,1999-04-16,125,NA,13.16,0.613,15.36,NA,NA,NA,NA
CSL,CSL3,47.09883,-59.987829999999995,1999-04-16,150,NA,16.48,0.6835,18.765,NA,NA,NA,NA
CSL,CSL3,47.09883,-59.987829999999995,1999-04-16,200,NA,21.240000000000002,0.7525000000000001,22.14,NA,NA,NA,NA
CSL,CSL3,47.09883,-59.987829999999995,1999-04-16,250,NA,21.94,0.779,32.160000000000004,NA,NA,NA,NA
CSL,CSL3,47.09883,-59.987829999999995,1999-04-16,325,NA,23.990000000000002,0.8260000000000001,34.74,NA,NA,NA,NA
CSL,CSL4,47.2725,-59.78,1999-04-16,1,11.61233,1.1840000000000002,0.2295,1.915,NA,NA,NA,NA
CSL,CSL4,47.2725,-59.78,1999-04-16,10,10.59625,1.5370000000000001,0.23650000000000002,1.8475000000000001,NA,NA,NA,NA
CSL,CSL4,47.2725,-59.78,1999-04-16,20,11.03172,1.975,0.3345,1.4000000000000001,NA,NA,NA,NA
CSL,CSL4,47.2725,-59.78,1999-04-16,30,7.5537,1.8455000000000001,0.2575,0.7775000000000001,NA,NA,NA,NA
CSL,CSL4,47.2725,-59.78,1999-04-16,40,7.3288899999999995,2.2230000000000003,0.3135,1.106,NA,NA,NA,NA
CSL,CSL4,47.2725,-59.78,1999-04-16,50,5.62031,1.915,0.3175,1.7485000000000002,NA,NA,NA,NA
CSL,CSL4,47.2725,-59.78,1999-04-16,60,2.1582,4.5795,0.36200000000000004,4.9915,NA,NA,NA,NA
CSL,CSL4,47.2725,-59.78,1999-04-16,80,0.43051,11.03,0.559,14.1,NA,NA,NA,NA
CSL,CSL4,47.2725,-59.78,1999-04-16,100,0.48142999999999997,11.85,0.5825,14.565000000000001,NA,NA,NA,NA
CSL,CSL4,47.2725,-59.78,1999-04-16,125,NA,11.265,0.524,13.83,NA,NA,NA,NA
CSL,CSL4,47.2725,-59.78,1999-04-16,150,NA,15.81,0.6905,20.89,NA,NA,NA,NA
CSL,CSL4,47.2725,-59.78,1999-04-16,200,NA,16.735,0.617,18.8,NA,NA,NA,NA
CSL,CSL4,47.2725,-59.78,1999-04-16,250,NA,20.943289999999998,0.729,28.55,NA,NA,NA,NA
CSL,CSL4,47.2725,-59.78,1999-04-16,300,NA,21.08366,0.7090000000000001,28.64,NA,NA,NA,NA
CSL,CSL4,47.2725,-59.78,1999-04-16,400,NA,22.122400000000003,0.7240000000000001,31.48,NA,NA,NA,NA
CSL,CSL4,47.2725,-59.78,1999-04-16,460,NA,17.535,0.552,25.3,NA,NA,NA,NA
CSL,CSL5,47.434169999999995,-59.5555,1999-04-16,1,6.65445,1.8655000000000002,0.28250000000000003,1.11595,NA,NA,NA,NA
CSL,CSL5,47.434169999999995,-59.5555,1999-04-16,10,6.65445,1.9695,0.29,1.11595,NA,NA,NA,NA
CSL,CSL5,47.434169999999995,-59.5555,1999-04-16,20,5.84513,2.116,0.29200000000000004,1.03918,NA,NA,NA,NA
CSL,CSL5,47.434169999999995,-59.5555,1999-04-16,30,4.40633,1.8248199999999999,0.6,0.8552599999999999,NA,NA,NA,NA
CSL,CSL5,47.434169999999995,-59.5555,1999-04-16,40,4.3613599999999995,2.259,0.3075,1.07325,NA,NA,NA,NA
CSL,CSL5,47.434169999999995,-59.5555,1999-04-16,50,3.77685,2.144,0.28650000000000003,1.31175,NA,NA,NA,NA
CSL,CSL5,47.434169999999995,-59.5555,1999-04-16,60,2.11324,2.7325,0.3,2.1465099999999997,NA,NA,NA,NA
CSL,CSL5,47.434169999999995,-59.5555,1999-04-16,80,0.18517,8.8015,0.433,9.386709999999999,NA,NA,NA,NA
CSL,CSL5,47.434169999999995,-59.5555,1999-04-16,100,0.16202,12.27,0.5650000000000001,13.045,NA,NA,NA,NA
CSL,CSL5,47.434169999999995,-59.5555,1999-04-16,125,NA,14.4,0.612,15.99,NA,NA,NA,NA
CSL,CSL5,47.434169999999995,-59.5555,1999-04-16,150,NA,18.59,0.7150000000000001,20,NA,NA,NA,NA
CSL,CSL5,47.434169999999995,-59.5555,1999-04-16,200,NA,23.73,0.806,30.528109999999998,NA,NA,NA,NA
CSL,CSL5,47.434169999999995,-59.5555,1999-04-16,250,NA,21.012,0.7120000000000001,29.84668,NA,NA,NA,NA
CSL,CSL5,47.434169999999995,-59.5555,1999-04-16,300,NA,23.988,0.75,31.754679999999997,NA,NA,NA,NA
CSL,CSL5,47.434169999999995,-59.5555,1999-04-16,400,NA,21.456,0.6960000000000001,30.528109999999998,NA,NA,NA,NA
CSL,CSL5,47.434169999999995,-59.5555,1999-04-16,470,NA,22.398,0.7220000000000001,32.5724,NA,NA,NA,NA
CSL,CSL6,47.58267,-59.34167,1999-04-16,1,1.60554,4.30938,0.34550000000000003,5.163,NA,NA,NA,NA
CSL,CSL6,47.58267,-59.34167,1999-04-16,10,1.2077099999999998,4.42167,0.341,5.0185,NA,NA,NA,NA
CSL,CSL6,47.58267,-59.34167,1999-04-16,20,1.0230000000000001,4.683,0.3365,5.44028,NA,NA,NA,NA
CSL,CSL6,47.58267,-59.34167,1999-04-16,30,1.16508,4.671,0.343,5.0566699999999996,NA,NA,NA,NA
CSL,CSL6,47.58267,-59.34167,1999-04-16,40,1.1935,4.524500000000001,0.3335,4.8823,NA,NA,NA,NA
CSL,CSL6,47.58267,-59.34167,1999-04-16,50,1.0798299999999998,4.7015,0.333,4.9694899999999995,NA,NA,NA,NA
CSL,CSL6,47.58267,-59.34167,1999-04-16,60,0.41663,5.121,0.34950000000000003,5.23104,NA,NA,NA,NA
CSL,CSL6,47.58267,-59.34167,1999-04-16,80,0.18517,5.976,0.378,5.68439,NA,NA,NA,NA
CSL,CSL6,47.58267,-59.34167,1999-04-16,100,0.14207999999999998,6.3505,0.3825,5.96338,NA,NA,NA,NA
CSL,CSL6,47.58267,-59.34167,1999-04-16,125,NA,8.9115,0.4545,11.92677,NA,NA,NA,NA
CSL,CSL6,47.58267,-59.34167,1999-04-16,150,NA,12.485000000000001,0.538,12.55449,NA,NA,NA,NA
CSL,CSL6,47.58267,-59.34167,1999-04-16,252,NA,22.275000000000002,0.6865,20.854400000000002,NA,NA,NA,NA
CSL,CSL1,46.95167,-60.21783,1999-10-30,1,0.69018,1.5410000000000001,0.465,3.5305,NA,NA,NA,NA
CSL,CSL1,46.95167,-60.21783,1999-10-30,10,0.6129899999999999,1.457,0.4495,3.108,NA,NA,NA,NA
CSL,CSL1,46.95167,-60.21783,1999-10-30,20,0.70834,1.826,0.512,3.906,NA,NA,NA,NA
CSL,CSL1,46.95167,-60.21783,1999-10-30,30,0.7727,2.0215,0.555,4.1465000000000005,NA,NA,NA,NA
CSL,CSL1,46.95167,-60.21783,1999-10-30,40,0.69926,1.6965000000000001,0.47500000000000003,3.3485,NA,NA,NA,NA
CSL,CSL1,46.95167,-60.21783,1999-10-30,50,0.73559,1.8345,0.48250000000000004,3.5740000000000003,NA,NA,NA,NA
CSL,CSL1,46.95167,-60.21783,1999-10-30,60,0.7038,1.8175000000000001,0.4635,3.483,NA,NA,NA,NA
CSL,CSL1,46.95167,-60.21783,1999-10-30,70,0.34054999999999996,4.5955,0.7305,6.375500000000001,NA,NA,NA,NA
CSL,CSL2,47.0045,-60.09167,1999-10-30,1,0.8141,2.462,0.6045,5.0735,NA,NA,NA,NA
CSL,CSL2,47.0045,-60.09167,1999-10-30,10,0.8279000000000001,2.12,0.5465,4.457,NA,NA,NA,NA
CSL,CSL2,47.0045,-60.09167,1999-10-30,20,0.85549,2.3515,0.595,4.9675,NA,NA,NA,NA
CSL,CSL2,47.0045,-60.09167,1999-10-30,30,0.8141,2.5105,0.5885,5.1025,NA,NA,NA,NA
CSL,CSL2,47.0045,-60.09167,1999-10-30,40,0.6129899999999999,2.855,0.5995,5.4785,NA,NA,NA,NA
CSL,CSL2,47.0045,-60.09167,1999-10-30,50,0.47676999999999997,3.073,0.6375000000000001,5.2975,NA,NA,NA,NA
CSL,CSL2,47.0045,-60.09167,1999-10-30,60,0.2679,3.818,0.684,4.561,NA,NA,NA,NA
CSL,CSL2,47.0045,-60.09167,1999-10-30,70,0.29968,4.69,0.7445,5.5825000000000005,NA,NA,NA,NA
CSL,CSL2,47.0045,-60.09167,1999-10-30,80,0.25428,6.522,0.8695,7.1465000000000005,NA,NA,NA,NA
CSL,CSL2,47.0045,-60.09167,1999-10-30,100,0.09878999999999999,8.465,0.9550000000000001,8.623000000000001,NA,NA,NA,NA
CSL,CSL2,47.0045,-60.09167,1999-10-30,165,NA,8.7675,0.9760000000000001,9.1515,NA,NA,NA,NA
CSL,CSL3,47.094829999999995,-59.97083,1999-10-30,1,1.31084,2.4085,0.5625,4.635,NA,NA,NA,NA
CSL,CSL3,47.094829999999995,-59.97083,1999-10-30,10,1.32464,2.474,0.5725,4.5515,NA,NA,NA,NA
CSL,CSL3,47.094829999999995,-59.97083,1999-10-30,20,1.35223,2.3085,0.5355,4.056,NA,NA,NA,NA
CSL,CSL3,47.094829999999995,-59.97083,1999-10-30,30,1.18665,2.6255,0.5915,4.596,NA,NA,NA,NA
CSL,CSL3,47.094829999999995,-59.97083,1999-10-30,40,0.5358,2.9915000000000003,0.638,4.4755,NA,NA,NA,NA
CSL,CSL3,47.094829999999995,-59.97083,1999-10-30,50,0.35417,3.692,0.6675,4.34,NA,NA,NA,NA
CSL,CSL3,47.094829999999995,-59.97083,1999-10-30,60,0.39958,4.3235,0.744,5.03,NA,NA,NA,NA
CSL,CSL3,47.094829999999995,-59.97083,1999-10-30,70,0.14401999999999998,5.743,0.8165,5.961,NA,NA,NA,NA
CSL,CSL3,47.094829999999995,-59.97083,1999-10-30,80,0.051179999999999996,4.7095,0.7135,4.399,NA,NA,NA,NA
CSL,CSL3,47.094829999999995,-59.97083,1999-10-30,100,0.03095,6.351,0.868,5.39,NA,NA,NA,NA
CSL,CSL3,47.094829999999995,-59.97083,1999-10-30,150,NA,10.05,0.9820000000000001,9.536,NA,NA,NA,NA
CSL,CSL3,47.094829999999995,-59.97083,1999-10-30,250,NA,14.238000000000001,1.177,13.641,NA,NA,NA,NA
CSL,CSL3,47.094829999999995,-59.97083,1999-10-30,340,NA,20.0745,1.477,25.186,NA,NA,NA,NA
CSL,CSL4,47.26817,-59.77717,1999-10-30,1,1.42122,1.7475,0.4995,2.595,NA,NA,NA,NA
CSL,CSL4,47.26817,-59.77717,1999-10-30,10,1.44882,1.6815,0.5195000000000001,2.8655,NA,NA,NA,NA
CSL,CSL4,47.26817,-59.77717,1999-10-30,20,1.44882,1.7695,0.5095000000000001,3.0130000000000003,NA,NA,NA,NA
CSL,CSL4,47.26817,-59.77717,1999-10-30,30,1.46262,1.6685,0.506,2.8560000000000003,NA,NA,NA,NA
CSL,CSL4,47.26817,-59.77717,1999-10-30,40,1.3660299999999999,1.6395000000000002,0.5045000000000001,2.8205,NA,NA,NA,NA
CSL,CSL4,47.26817,-59.77717,1999-10-30,50,0.22249,3.6115000000000004,0.686,3.8825000000000003,NA,NA,NA,NA
CSL,CSL4,47.26817,-59.77717,1999-10-30,60,0.044039999999999996,3.556,0.66533,3.95167,NA,NA,NA,NA
CSL,CSL4,47.26817,-59.77717,1999-10-30,70,0.039279999999999995,6.479500000000001,0.8665,6.0365,NA,NA,NA,NA
CSL,CSL4,47.26817,-59.77717,1999-10-30,80,0.04285,8.613,0.9875,7.966,NA,NA,NA,NA
CSL,CSL4,47.26817,-59.77717,1999-10-30,100,0.017849999999999998,9.2925,0.9825,8.7615,NA,NA,NA,NA
CSL,CSL4,47.26817,-59.77717,1999-10-30,150,NA,14.1515,1.2545000000000002,14.646,NA,NA,NA,NA
CSL,CSL4,47.26817,-59.77717,1999-10-30,200,NA,17.683,1.2835,15.3635,NA,NA,NA,NA
CSL,CSL4,47.26817,-59.77717,1999-10-30,300,NA,16.034000000000002,1.2265000000000001,15.0175,NA,NA,NA,NA
CSL,CSL4,47.26817,-59.77717,1999-10-30,480,NA,21.4555,1.6295000000000002,32.195,NA,NA,NA,NA
CSL,CSL5,47.424,-59.556000000000004,1999-10-30,1,1.13146,1.8960000000000001,0.47150000000000003,2.8285,NA,NA,NA,NA
CSL,CSL5,47.424,-59.556000000000004,1999-10-30,10,1.14526,1.9305,0.456,2.83,NA,NA,NA,NA
CSL,CSL5,47.424,-59.556000000000004,1999-10-30,20,1.17285,2.0835,0.514,3.137,NA,NA,NA,NA
CSL,CSL5,47.424,-59.556000000000004,1999-10-30,30,1.15906,2.017,0.49350000000000005,3.5515000000000003,NA,NA,NA,NA
CSL,CSL5,47.424,-59.556000000000004,1999-10-30,40,0.44044,3.0095,0.5505,3.1855,NA,NA,NA,NA
CSL,CSL5,47.424,-59.556000000000004,1999-10-30,50,0.08331999999999999,4.498,0.7170000000000001,3.92,NA,NA,NA,NA
CSL,CSL5,47.424,-59.556000000000004,1999-10-30,60,0.07261,4.97,0.7110000000000001,4.1655,NA,NA,NA,NA
CSL,CSL5,47.424,-59.556000000000004,1999-10-30,70,0.0369,5.346,0.7525000000000001,4.596,NA,NA,NA,NA
CSL,CSL5,47.424,-59.556000000000004,1999-10-30,80,0.034519999999999995,7.32,0.8330000000000001,6.0505,NA,NA,NA,NA
CSL,CSL5,47.424,-59.556000000000004,1999-10-30,100,0.023809999999999998,8.9895,0.9545,7.8100000000000005,NA,NA,NA,NA
CSL,CSL5,47.424,-59.556000000000004,1999-10-30,150,NA,11.657,0.9490000000000001,9.9815,NA,NA,NA,NA
CSL,CSL5,47.424,-59.556000000000004,1999-10-30,200,NA,17.1085,1.239,14.7475,NA,NA,NA,NA
CSL,CSL5,47.424,-59.556000000000004,1999-10-30,300,NA,19.7955,1.348,19.099500000000003,NA,NA,NA,NA
CSL,CSL5,47.424,-59.556000000000004,1999-10-30,460,NA,20.203500000000002,1.542,31.264000000000003,NA,NA,NA,NA
CSL,CSL6,47.57533,-59.33983,1999-10-31,1,0.11188999999999999,5.888,0.762,5.567,NA,NA,NA,NA
CSL,CSL6,47.57533,-59.33983,1999-10-31,10,0.11308,6.390000000000001,0.8115,5.9725,NA,NA,NA,NA
CSL,CSL6,47.57533,-59.33983,1999-10-31,20,0.11188999999999999,6.355,0.795,5.972,NA,NA,NA,NA
CSL,CSL6,47.57533,-59.33983,1999-10-31,30,0.09046,6.4910000000000005,0.8350000000000001,5.971,NA,NA,NA,NA
CSL,CSL6,47.57533,-59.33983,1999-10-31,40,0.06308,7.0440000000000005,0.865,6.363,NA,NA,NA,NA
CSL,CSL6,47.57533,-59.33983,1999-10-31,50,0.053559999999999997,6.772,0.8375,6.0015,NA,NA,NA,NA
CSL,CSL6,47.57533,-59.33983,1999-10-31,60,0.041659999999999996,6.6515,0.8360000000000001,5.797000000000001,NA,NA,NA,NA
CSL,CSL6,47.57533,-59.33983,1999-10-31,70,0.028569999999999998,7.8885000000000005,0.9295,7.021,NA,NA,NA,NA
CSL,CSL6,47.57533,-59.33983,1999-10-31,80,0.025,7.798,0.8965000000000001,6.769500000000001,NA,NA,NA,NA
CSL,CSL6,47.57533,-59.33983,1999-10-31,100,0.027379999999999998,9.887,0.9855,8.9755,NA,NA,NA,NA
CSL,CSL1,46.95783,-60.21733,2000-04-18,1,7.884309999999999,0.5195000000000001,0.6595000000000001,2.0015,NA,NA,NA,NA
CSL,CSL1,46.95783,-60.21733,2000-04-18,10,7.884309999999999,0.669,0.64,1.798,NA,NA,NA,NA
CSL,CSL1,46.95783,-60.21733,2000-04-18,20,9.92839,0.9745,0.769,1.9065,NA,NA,NA,NA
CSL,CSL1,46.95783,-60.21733,2000-04-18,30,10.2204,0.7375,0.6900000000000001,1.657,NA,NA,NA,NA
CSL,CSL1,46.95783,-60.21733,2000-04-18,50,9.92839,2.624,0.7785000000000001,3.059,NA,NA,NA,NA
CSL,CSL1,46.95783,-60.21733,2000-04-18,60,9.636379999999999,3.3615000000000004,0.9665,3.9365,NA,NA,NA,NA
CSL,CSL1,46.95783,-60.21733,2000-04-18,80,6.23902,9.2515,1.314,9.9765,NA,NA,NA,NA
CSL,CSL2,47.0225,-60.116,2000-04-18,1,10.2204,0.6765,0.5815,0.935,NA,NA,NA,NA
CSL,CSL2,47.0225,-60.116,2000-04-18,10,11.388449999999999,0.8125,0.7000000000000001,1.2365000000000002,NA,NA,NA,NA
CSL,CSL2,47.0225,-60.116,2000-04-18,20,11.09644,0.759,0.6445000000000001,2.0275000000000003,NA,NA,NA,NA
CSL,CSL2,47.0225,-60.116,2000-04-18,30,10.512419999999999,1.235,0.786,2.2995,NA,NA,NA,NA
CSL,CSL2,47.0225,-60.116,2000-04-18,40,10.512419999999999,1.4415,0.8885000000000001,2.6045000000000003,NA,NA,NA,NA
CSL,CSL2,47.0225,-60.116,2000-04-18,50,9.636379999999999,1.871,0.805,2.5500000000000003,NA,NA,NA,NA
CSL,CSL2,47.0225,-60.116,2000-04-18,60,9.92839,2.3095000000000003,0.9035000000000001,3.116,NA,NA,NA,NA
CSL,CSL2,47.0225,-60.116,2000-04-18,70,8.66905,3.5375,1.0795000000000001,4.4975000000000005,NA,NA,NA,NA
CSL,CSL2,47.0225,-60.116,2000-04-18,80,2.24197,6.8340000000000005,1.1315,8.2605,NA,NA,NA,NA
CSL,CSL2,47.0225,-60.116,2000-04-18,100,1.34019,14.058,1.61,16.555500000000002,NA,NA,NA,NA
CSL,CSL2,47.0225,-60.116,2000-04-18,175,NA,13.606,1.5035,16.1695,NA,NA,NA,NA
CSL,CSL3,47.10067,-59.9915,2000-04-18,1,1.07,0.405,0.5245000000000001,0.8755000000000001,NA,NA,NA,NA
CSL,CSL3,47.10067,-59.9915,2000-04-18,10,5.94656,0.2635,0.5825,0.9690000000000001,NA,NA,NA,NA
CSL,CSL3,47.10067,-59.9915,2000-04-18,20,NA,1.2145000000000001,0.7150000000000001,1.252,NA,NA,NA,NA
CSL,CSL3,47.10067,-59.9915,2000-04-18,30,10.80443,1.3505,0.6035,1.2135,NA,NA,NA,NA
CSL,CSL3,47.10067,-59.9915,2000-04-18,40,10.80443,2.823,0.7725000000000001,2.424,NA,NA,NA,NA
CSL,CSL3,47.10067,-59.9915,2000-04-18,50,6.23902,5.599,0.9690000000000001,5.244000000000001,NA,NA,NA,NA
CSL,CSL3,47.10067,-59.9915,2000-04-18,60,4.58178,6.7005,1.0215,6.6240000000000006,NA,NA,NA,NA
CSL,CSL3,47.10067,-59.9915,2000-04-18,70,4.19184,7.155,1.25,7.285,NA,NA,NA,NA
CSL,CSL3,47.10067,-59.9915,2000-04-18,80,2.92454,10.39,1.3745,10.781500000000001,NA,NA,NA,NA
CSL,CSL3,47.10067,-59.9915,2000-04-18,100,1.34019,11.044,1.2835,11.9335,NA,NA,NA,NA
CSL,CSL3,47.10067,-59.9915,2000-04-18,150,NA,12.9085,1.3010000000000002,14.883500000000002,NA,NA,NA,NA
CSL,CSL3,47.10067,-59.9915,2000-04-18,200,NA,17.7725,1.5655000000000001,19.384,NA,NA,NA,NA
CSL,CSL3,47.10067,-59.9915,2000-04-18,325,NA,22.374000000000002,1.9645000000000001,30.1645,NA,NA,NA,NA
CSL,CSL4,47.2715,-59.78317,2000-04-18,1,9.49038,0.2995,0.6415000000000001,1.2975,NA,NA,NA,NA
CSL,CSL4,47.2715,-59.78317,2000-04-18,10,9.92839,0.3025,0.606,1.1545,NA,NA,NA,NA
CSL,CSL4,47.2715,-59.78317,2000-04-18,20,11.09644,1.3625,0.7125,1.574,NA,NA,NA,NA
CSL,CSL4,47.2715,-59.78317,2000-04-18,30,12.264479999999999,1.5705,0.744,1.6815,NA,NA,NA,NA
CSL,CSL4,47.2715,-59.78317,2000-04-18,40,9.163549999999999,2.2465,0.7795000000000001,2.226,NA,NA,NA,NA
CSL,CSL4,47.2715,-59.78317,2000-04-18,50,6.92141,3.188,0.89,3.5370000000000004,NA,NA,NA,NA
CSL,CSL4,47.2715,-59.78317,2000-04-18,60,1.52782,7.2095,1.123,7.2845,NA,NA,NA,NA
CSL,CSL4,47.2715,-59.78317,2000-04-18,70,0.84432,6.3500000000000005,1.0235,6.547000000000001,NA,NA,NA,NA
CSL,CSL4,47.2715,-59.78317,2000-04-18,80,0.7237,6.8745,1.1005,7.0145,NA,NA,NA,NA
CSL,CSL4,47.2715,-59.78317,2000-04-18,100,0.51883,11.3145,1.3915,11.986500000000001,NA,NA,NA,NA
CSL,CSL4,47.2715,-59.78317,2000-04-18,200,NA,18.906000000000002,1.6745,22.904500000000002,NA,NA,NA,NA
CSL,CSL4,47.2715,-59.78317,2000-04-18,300,NA,20.3095,1.6920000000000002,23.1855,NA,NA,NA,NA
CSL,CSL4,47.2715,-59.78317,2000-04-18,450,NA,21.204,1.6980000000000002,27.299500000000002,NA,NA,NA,NA
CSL,CSL5,47.4335,-59.559000000000005,2000-04-19,1,8.57865,0.41800000000000004,0.6575000000000001,1.7745000000000002,NA,NA,NA,NA
CSL,CSL5,47.4335,-59.559000000000005,2000-04-19,10,9.35852,0.5940000000000001,0.7250000000000001,1.975,NA,NA,NA,NA
CSL,CSL5,47.4335,-59.559000000000005,2000-04-19,20,9.650979999999999,0.9005000000000001,0.775,2.4570000000000003,NA,NA,NA,NA
CSL,CSL5,47.4335,-59.559000000000005,2000-04-19,30,9.2123,1.9620000000000002,0.8240000000000001,2.169,NA,NA,NA,NA
CSL,CSL5,47.4335,-59.559000000000005,2000-04-19,40,8.28619,2.846,0.9335,2.9010000000000002,NA,NA,NA,NA
CSL,CSL5,47.4335,-59.559000000000005,2000-04-19,50,5.31291,3.8560000000000003,0.917,4.211,NA,NA,NA,NA
CSL,CSL5,47.4335,-59.559000000000005,2000-04-19,60,0.9000499999999999,6.66,1.1475,7.114000000000001,NA,NA,NA,NA
CSL,CSL5,47.4335,-59.559000000000005,2000-04-19,70,0.67142,7.0955,1.1535,7.534000000000001,NA,NA,NA,NA
CSL,CSL5,47.4335,-59.559000000000005,2000-04-19,80,0.49339,8.064,1.2215,8.751000000000001,NA,NA,NA,NA
CSL,CSL5,47.4335,-59.559000000000005,2000-04-19,100,0.25433,11.063500000000001,1.4125,12.343,NA,NA,NA,NA
CSL,CSL5,47.4335,-59.559000000000005,2000-04-19,200,NA,20.917,1.7515,25.1075,NA,NA,NA,NA
CSL,CSL5,47.4335,-59.559000000000005,2000-04-19,300,NA,22.2745,1.7850000000000001,27.3245,NA,NA,NA,NA
CSL,CSL5,47.4335,-59.559000000000005,2000-04-19,450,NA,21.201,1.7020000000000002,26.9955,NA,NA,NA,NA
CSL,CSL6,47.583169999999996,-59.341829999999995,2000-04-19,1,3.26573,2.3655,0.8245,3.5255,NA,NA,NA,NA
CSL,CSL6,47.583169999999996,-59.341829999999995,2000-04-19,10,2.72957,3.0795000000000003,0.9870000000000001,4.2410000000000005,NA,NA,NA,NA
CSL,CSL6,47.583169999999996,-59.341829999999995,2000-04-19,20,1.23298,3.2145,0.927,4.2235000000000005,NA,NA,NA,NA
CSL,CSL6,47.583169999999996,-59.341829999999995,2000-04-19,30,0.56461,4.641,1.0275,5.4535,NA,NA,NA,NA
CSL,CSL6,47.583169999999996,-59.341829999999995,2000-04-19,40,0.23906999999999998,6.371,1.085,7.136500000000001,NA,NA,NA,NA
CSL,CSL6,47.583169999999996,-59.341829999999995,2000-04-19,50,0.34587999999999997,7.1085,1.1440000000000001,8.336,NA,NA,NA,NA
CSL,CSL6,47.583169999999996,-59.341829999999995,2000-04-19,60,0.25941,9.145,1.298,10.284500000000001,NA,NA,NA,NA
CSL,CSL6,47.583169999999996,-59.341829999999995,2000-04-19,70,0.32554,9.574,1.3125,11.1875,NA,NA,NA,NA
CSL,CSL6,47.583169999999996,-59.341829999999995,2000-04-19,80,0.29502,9.858,1.346,10.933,NA,NA,NA,NA
CSL,CSL6,47.583169999999996,-59.341829999999995,2000-04-19,100,0.28992999999999997,12.564,1.482,13.5065,NA,NA,NA,NA
CSL,CSL6,47.583169999999996,-59.341829999999995,2000-04-19,150,NA,14.1715,1.514,15.129000000000001,NA,NA,NA,NA
CSL,CSL6,47.583169999999996,-59.341829999999995,2000-04-19,200,NA,13.8215,1.3960000000000001,15.1585,NA,NA,NA,NA
