mission_descriptor	collector_event_id	collector_sample_id	collector_station_name	year	month	day	time	latitude	longitude	start_depth	end_depth
18VA99666	99666010	201256	HL2 - ZMP STATION2	1999	6	10	1430	44.266	-63.3175	40	40
18VA99666	99666010	201257	HL2 - ZMP STATION2	1999	6	10	1430	44.266	-63.3175	50	50
18VA99666	99666010	201258	HL2 - ZMP STATION2	1999	6	10	1430	44.266	-63.3175	75	75
18VA99666	99666010	201259	HL2 - ZMP STATION2	1999	6	10	1430	44.266	-63.3175	100	100
18VA99666	99666010	201260	HL2 - ZMP STATION2	1999	6	10	1430	44.266	-63.3175	140	140
18HU99022	18HU99022011	212934	11_1	1999	6	27	2120	44.26458	-63.3206	150	150
18HU99022	18HU99022011	212935	11_1	1999	6	27	2123	44.26458	-63.3206	121	121
18HU99022	18HU99022011	212936	11_1	1999	6	27	2124	44.26458	-63.3206	101	101
18HU99022	18HU99022011	212937	11_1	1999	6	27	2126	44.26458	-63.3206	79	79
18HU99022	18HU99022011	212938	11_1	1999	6	27	2128	44.26458	-63.3206	58	58
18HU99022	18HU99022011	212939	11_1	1999	6	27	2131	44.26458	-63.3206	46	46
18HU99022	18HU99022011	212940	11_1	1999	6	27	2134	44.26458	-63.3206	39	39
18HU99022	18HU99022011	212941	11_1	1999	6	27	2135	44.26458	-63.3206	28	28
18HU99022	18HU99022011	212942	11_1	1999	6	27	2136	44.26458	-63.3206	20	20
18HU99022	18HU99022011	212943	11_1	1999	6	27	2137	44.26458	-63.3206	9	9
18HU99022	18HU99022011	212944	11_1	1999	6	27	2139	44.26458	-63.3206	4	4
18NE99025	99025001	209101	SET1=HL2	1999	7	5	2202	44.265	-63.3175	1	1
18NE99025	99025001	209102	SET1=HL2	1999	7	5	2202	44.265	-63.3175	5	5
18NE99025	99025002	209112	MFD-SETNO002	1999	7	5	2202	44.26667	-63.3175	5	5
18NE99025	99025001	209103	SET1=HL2	1999	7	5	2202	44.265	-63.3175	10	10
18NE99025	99025001	209104	SET1=HL2	1999	7	5	2202	44.265	-63.3175	20	20
18NE99025	99025001	209105	SET1=HL2	1999	7	5	2202	44.265	-63.3175	30	30
18NE99025	99025001	209106	SET1=HL2	1999	7	5	2202	44.265	-63.3175	40	40
18NE99025	99025001	209107	SET1=HL2	1999	7	5	2202	44.265	-63.3175	50	50
18NE99025	99025001	209108	SET1=HL2	1999	7	5	2202	44.265	-63.3175	75	75
18NE99025	99025001	209109	SET1=HL2	1999	7	5	2202	44.265	-63.3175	100	100
18NE99025	99025001	209110	SET1=HL2	1999	7	5	2202	44.265	-63.3175	140	140
18NE99025	99025002	209111	MFD-SETNO002	1999	7	5	2202	44.26667	-63.3175	232	232
18NE99025	99025097	209308	HL2	1999	7	17	805	44.2675	-63.31733	1	1
18NE99025	99025097	209307	HL2	1999	7	17	805	44.2675	-63.31733	5	5
18NE99025	99025097	209306	HL2	1999	7	17	805	44.2675	-63.31733	10	10
18NE99025	99025097	209305	HL2	1999	7	17	805	44.2675	-63.31733	20	20
18NE99025	99025097	209304	HL2	1999	7	17	805	44.2675	-63.31733	30	30
18NE99025	99025097	209303	HL2	1999	7	17	805	44.2675	-63.31733	40	40
18NE99025	99025097	209302	HL2	1999	7	17	805	44.2675	-63.31733	50	50
18NE99025	99025097	209301	HL2	1999	7	17	805	44.2675	-63.31733	75	75
18NE99025	99025097	209300	HL2	1999	7	17	805	44.2675	-63.31733	100	100
18NE99025	99025097	209299	HL2	1999	7	17	805	44.2675	-63.31733	136	136
18NE99029	99029107	209421	HL2 set 107	1999	7	31	2008	44.26667	-63.31667	1	1
18NE99029	99029107	209422	HL2 set 107	1999	7	31	2008	44.26667	-63.31667	5	5
18NE99029	99029107	209423	HL2 set 107	1999	7	31	2008	44.26667	-63.31667	10	10
18NE99029	99029107	209424	HL2 set 107	1999	7	31	2008	44.26667	-63.31667	20	20
18NE99029	99029107	209425	HL2 set 107	1999	7	31	2008	44.26667	-63.31667	30	30
18NE99029	99029107	209426	HL2 set 107	1999	7	31	2008	44.26667	-63.31667	40	40
18NE99029	99029107	209427	HL2 set 107	1999	7	31	2008	44.26667	-63.31667	50	50
18NE99029	99029107	209428	HL2 set 107	1999	7	31	2008	44.26667	-63.31667	75	75
18NE99029	99029107	209429	HL2 set 107	1999	7	31	2008	44.26667	-63.31667	100	100
18NE99029	99029107	209430	HL2 set 107	1999	7	31	2008	44.26667	-63.31667	158	158
18VA99666	99666011	201261	HL2 - ZMP STATION2	1999	8	13	1318	44.265	-63.3175	1	1
18VA99666	99666011	201262	HL2 - ZMP STATION2	1999	8	13	1318	44.265	-63.3175	5	5
18VA99666	99666011	201263	HL2 - ZMP STATION2	1999	8	13	1318	44.265	-63.3175	10	10
18VA99666	99666011	201264	HL2 - ZMP STATION2	1999	8	13	1318	44.265	-63.3175	20	20
18VA99666	99666011	201265	HL2 - ZMP STATION2	1999	8	13	1318	44.265	-63.3175	30	30
18VA99666	99666011	201266	HL2 - ZMP STATION2	1999	8	13	1318	44.265	-63.3175	40	40
18VA99666	99666011	201267	HL2 - ZMP STATION2	1999	8	13	1318	44.265	-63.3175	50	50
18VA99666	99666011	201268	HL2 - ZMP STATION2	1999	8	13	1318	44.265	-63.3175	75	75
18VA99666	99666011	201269	HL2 - ZMP STATION2	1999	8	13	1318	44.265	-63.3175	100	100
18VA99666	99666011	201270	HL2 - ZMP STATION2	1999	8	13	1318	44.265	-63.3175	140	140
18VA99666	99666012	201271	HL2 - ZMP STATION2	1999	8	27	1522	44.26667	-63.31667	1	1
18VA99666	99666012	201272	HL2 - ZMP STATION2	1999	8	27	1522	44.26667	-63.31667	5	5
18VA99666	99666012	201273	HL2 - ZMP STATION2	1999	8	27	1522	44.26667	-63.31667	10	10
18VA99666	99666012	201274	HL2 - ZMP STATION2	1999	8	27	1522	44.26667	-63.31667	20	20
18VA99666	99666012	201275	HL2 - ZMP STATION2	1999	8	27	1522	44.26667	-63.31667	30	30
18VA99666	99666012	201276	HL2 - ZMP STATION2	1999	8	27	1522	44.26667	-63.31667	40	40
18VA99666	99666012	201277	HL2 - ZMP STATION2	1999	8	27	1522	44.26667	-63.31667	50	50
18VA99666	99666012	201278	HL2 - ZMP STATION2	1999	8	27	1522	44.26667	-63.31667	75	75
18VA99666	99666012	201279	HL2 - ZMP STATION2	1999	8	27	1522	44.26667	-63.31667	100	100
18VA99666	99666012	201280	HL2 - ZMP STATION2	1999	8	27	1522	44.26667	-63.31667	140	140
18VA99666	99666013	201281	HL2 - ZMP STATION2	1999	9	10	1300	44.267	-63.31733	1	1
18VA99666	99666013	201282	HL2 - ZMP STATION2	1999	9	10	1300	44.267	-63.31733	5	5
18VA99666	99666013	201283	HL2 - ZMP STATION2	1999	9	10	1300	44.267	-63.31733	10	10
18VA99666	99666013	201284	HL2 - ZMP STATION2	1999	9	10	1300	44.267	-63.31733	20	20
18VA99666	99666013	201285	HL2 - ZMP STATION2	1999	9	10	1300	44.267	-63.31733	30	30
18VA99666	99666013	201286	HL2 - ZMP STATION2	1999	9	10	1300	44.267	-63.31733	40	40
18VA99666	99666013	201287	HL2 - ZMP STATION2	1999	9	10	1300	44.267	-63.31733	50	50
18VA99666	99666013	201288	HL2 - ZMP STATION2	1999	9	10	1300	44.267	-63.31733	75	75
18VA99666	99666013	201289	HL2 - ZMP STATION2	1999	9	10	1300	44.267	-63.31733	100	100
18VA99666	99666013	201290	HL2 - ZMP STATION2	1999	9	10	1300	44.267	-63.31733	140	140
18PZ99028	99028066	211548	HL2	1999	9	29	1605	44.26567	-63.318	145	145
18PZ99028	99028066	211549	HL2	1999	9	29	1606	44.26567	-63.318	100	100
18PZ99028	99028066	211550	HL2	1999	9	29	1607	44.26567	-63.318	75	75
18PZ99028	99028066	211551	HL2	1999	9	29	1609	44.26567	-63.318	50	50
18PZ99028	99028066	211552	HL2	1999	9	29	1610	44.26567	-63.318	30	30
18PZ99028	99028066	211553	HL2	1999	9	29	1611	44.26567	-63.318	5	5
18HU99054	99054004	225236	HL2	1999	10	23	2326	44.26116	-63.32766	1	1
18HU99054	99054004	225235	HL2	1999	10	23	2326	44.26116	-63.32766	5	5
18HU99054	99054004	225234	HL2	1999	10	23	2326	44.26116	-63.32766	10	10
18HU99054	99054004	225233	HL2	1999	10	23	2326	44.26116	-63.32766	20	20
18HU99054	99054004	225232	HL2	1999	10	23	2326	44.26116	-63.32766	30	30
18HU99054	99054004	225231	HL2	1999	10	23	2326	44.26116	-63.32766	40	40
18HU99054	99054004	225230	HL2	1999	10	23	2326	44.26116	-63.32766	50	50
18HU99054	99054004	225229	HL2	1999	10	23	2326	44.26116	-63.32766	60	60
18HU99054	99054004	225228	HL2	1999	10	23	2326	44.26116	-63.32766	70	70
18HU99054	99054004	225227	HL2	1999	10	23	2326	44.26116	-63.32766	80	80
18HU99054	99054004	225226	HL2	1999	10	23	2326	44.26116	-63.32766	100	100
18HU99054	99054004	225225	HL2	1999	10	23	2326	44.26116	-63.32766	150	150
18HU99054	99054226	225882	HL2	1999	11	5	1029	44.28716	-63.27083	1	1
18HU99054	99054226	225881	HL2	1999	11	5	1029	44.28716	-63.27083	5	5
18HU99054	99054226	225880	HL2	1999	11	5	1029	44.28716	-63.27083	10	10
18HU99054	99054226	225879	HL2	1999	11	5	1029	44.28716	-63.27083	20	20
18HU99054	99054226	225878	HL2	1999	11	5	1029	44.28716	-63.27083	30	30
18HU99054	99054226	225877	HL2	1999	11	5	1029	44.28716	-63.27083	40	40
18HU99054	99054226	225876	HL2	1999	11	5	1029	44.28716	-63.27083	50	50
18HU99054	99054226	225875	HL2	1999	11	5	1029	44.28716	-63.27083	60	60
18HU99054	99054226	225874	HL2	1999	11	5	1029	44.28716	-63.27083	70	70
18HU99054	99054226	225873	HL2	1999	11	5	1029	44.28716	-63.27083	75	75
18HU99054	99054226	225872	HL2	1999	11	5	1029	44.28716	-63.27083	80	80
18HU99054	99054226	225871	HL2	1999	11	5	1029	44.28716	-63.27083	100	100
18HU99054	99054226	225870	HL2	1999	11	5	1029	44.28716	-63.27083	140	140
18HU99054	99054286	225905	HL2	1999	11	12	900	44.26203	-63.3215	1	1
18HU99054	99054286	225904	HL2	1999	11	12	900	44.2625	-63.3215	5	5
18HU99054	99054286	225903	HL2	1999	11	12	900	44.2625	-63.3215	10	10
18HU99054	99054286	225902	HL2	1999	11	12	900	44.2625	-63.3215	20	20
18HU99054	99054286	225901	HL2	1999	11	12	900	44.2625	-63.3215	30	30
18HU99054	99054286	225900	HL2	1999	11	12	900	44.2625	-63.3215	40	40
18HU99054	99054286	225899	HL2	1999	11	12	900	44.2625	-63.3215	50	50
18HU99054	99054286	225898	HL2	1999	11	12	900	44.2625	-63.3215	60	60
18HU99054	99054286	225897	HL2	1999	11	12	900	44.2625	-63.3215	70	70
18HU99054	99054286	225896	HL2	1999	11	12	900	44.2625	-63.3215	75	75
18HU99054	99054286	225895	HL2	1999	11	12	900	44.2625	-63.3215	80	80
18HU99054	99054286	225894	HL2	1999	11	12	900	44.2625	-63.3215	100	100
18HU99054	99054286	225893	HL2	1999	11	12	2254	44.26203	-63.3215	140	140
18VA99666	99666014	201291	HL2 - ZMP STATION2	1999	11	24	1548	44.26667	-63.317	1	1
18VA99666	99666014	201292	HL2 - ZMP STATION2	1999	11	24	1548	44.26667	-63.317	5	5
18VA99666	99666014	201293	HL2 - ZMP STATION2	1999	11	24	1548	44.26667	-63.317	10	10
18VA99666	99666014	201294	HL2 - ZMP STATION2	1999	11	24	1548	44.26667	-63.317	20	20
18VA99666	99666014	201295	HL2 - ZMP STATION2	1999	11	24	1548	44.26667	-63.317	30	30
18VA99666	99666014	201296	HL2 - ZMP STATION2	1999	11	24	1548	44.26667	-63.317	40	40
18VA99666	99666014	201297	HL2 - ZMP STATION2	1999	11	24	1548	44.26667	-63.317	50	50
18VA99666	99666014	201298	HL2 - ZMP STATION2	1999	11	24	1548	44.26667	-63.317	75	75
18VA99666	99666014	201299	HL2 - ZMP STATION2	1999	11	24	1548	44.26667	-63.317	100	100
18VA99666	99666014	201300	HL2 - ZMP STATION2	1999	11	24	1548	44.26667	-63.317	140	140
18VA99666	99666015	213301	HL2 - ZMP STATION2	1999	12	10	1225	44.26667	-63.31667	1	1
18VA99666	99666015	213302	HL2 - ZMP STATION2	1999	12	10	1225	44.26667	-63.31667	5	5
18VA99666	99666015	213303	HL2 - ZMP STATION2	1999	12	10	1225	44.26667	-63.31667	10	10
18VA99666	99666015	213304	HL2 - ZMP STATION2	1999	12	10	1225	44.26667	-63.31667	20	20
18VA99666	99666015	213305	HL2 - ZMP STATION2	1999	12	10	1225	44.26667	-63.31667	30	30
18VA99666	99666015	213306	HL2 - ZMP STATION2	1999	12	10	1225	44.26667	-63.31667	40	40
18VA99666	99666015	213307	HL2 - ZMP STATION2	1999	12	10	1225	44.26667	-63.31667	50	50
18VA99666	99666015	213308	HL2 - ZMP STATION2	1999	12	10	1225	44.26667	-63.31667	75	75
18VA99666	99666015	213309	HL2 - ZMP STATION2	1999	12	10	1225	44.26667	-63.31667	100	100
18VA99666	99666015	213310	HL2 - ZMP STATION2	1999	12	10	1225	44.26667	-63.31667	140	140
18VA99666	99666016	213311	HL2 - ZMP STATION2	1999	12	23	1408	44.26667	-63.31667	1	1
18VA99666	99666016	213312	HL2 - ZMP STATION2	1999	12	23	1408	44.26667	-63.31667	5	5
18VA99666	99666016	213313	HL2 - ZMP STATION2	1999	12	23	1408	44.26667	-63.31667	10	10
18VA99666	99666016	213314	HL2 - ZMP STATION2	1999	12	23	1408	44.26667	-63.31667	20	20
18VA99666	99666016	213315	HL2 - ZMP STATION2	1999	12	23	1408	44.26667	-63.31667	30	30
18VA99666	99666016	213316	HL2 - ZMP STATION2	1999	12	23	1408	44.26667	-63.31667	40	40
18VA99666	99666016	213317	HL2 - ZMP STATION2	1999	12	23	1408	44.26667	-63.31667	50	50
18VA99666	99666016	213318	HL2 - ZMP STATION2	1999	12	23	1408	44.26667	-63.31667	75	75
18VA99666	99666016	213319	HL2 - ZMP STATION2	1999	12	23	1408	44.26667	-63.31667	100	100
18VA99666	99666016	213320	HL2 - ZMP STATION2	1999	12	23	1408	44.26667	-63.31667	140	140
18VA00666	2000666001	213321	HL2	2000	1	10	1630	44.26667	-63.31667	1	1
18VA00666	2000666001	213322	HL2	2000	1	10	1630	44.26667	-63.31667	5	5
18VA00666	2000666001	213323	HL2	2000	1	10	1630	44.26667	-63.31667	10	10
18VA00666	2000666001	213324	HL2	2000	1	10	1630	44.26667	-63.31667	20	20
18VA00666	2000666001	213325	HL2	2000	1	10	1630	44.26667	-63.31667	30	30
18VA00666	2000666001	213326	HL2	2000	1	10	1630	44.26667	-63.31667	40	40
18VA00666	2000666001	213327	HL2	2000	1	10	1630	44.26667	-63.31667	50	50
18VA00666	2000666001	213328	HL2	2000	1	10	1630	44.26667	-63.31667	75	75
18VA00666	2000666001	213329	HL2	2000	1	10	1630	44.26667	-63.31667	100	100
18VA00666	2000666001	213330	HL2	2000	1	10	1630	44.26667	-63.31667	140	140
18VA00666	2000666002	213331	HL2	2000	1	31	1630	44.26667	-63.31667	1	1
18VA00666	2000666002	213332	HL2	2000	1	31	1630	44.26667	-63.31667	5	5
18VA00666	2000666002	213333	HL2	2000	1	31	1630	44.26667	-63.31667	10	10
18VA00666	2000666002	213334	HL2	2000	1	31	1630	44.26667	-63.31667	20	20
18VA00666	2000666002	213335	HL2	2000	1	31	1630	44.26667	-63.31667	30	30
18VA00666	2000666002	213336	HL2	2000	1	31	1630	44.26667	-63.31667	40	40
18VA00666	2000666002	213337	HL2	2000	1	31	1630	44.26667	-63.31667	50	50
18VA00666	2000666002	213338	HL2	2000	1	31	1630	44.26667	-63.31667	75	75
18VA00666	2000666002	213339	HL2	2000	1	31	1630	44.26667	-63.31667	100	100
18VA00666	2000666002	213340	HL2	2000	1	31	1630	44.26667	-63.31667	140	140
18NE00065	99065000	219601	HL2	2000	2	15	1331	44.26367	-63.33117	1	1
18NE00065	99065000	219603	HL2	2000	2	15	1331	44.26367	-63.33117	5	5
18NE00065	99065000	219602	HL2	2000	2	15	1331	44.26367	-63.33117	10	10
18NE00065	99065000	219604	HL2	2000	2	15	1331	44.26367	-63.33117	20	20
18NE00065	99065000	219605	HL2	2000	2	15	1331	44.26367	-63.33117	30	30
18NE00065	99065000	219606	HL2	2000	2	15	1331	44.26367	-63.33117	40	40
18NE00065	99065000	219607	HL2	2000	2	15	1331	44.26367	-63.33117	50	50
18NE00065	99065000	219608	HL2	2000	2	15	1331	44.26367	-63.33117	75	75
18NE00065	99065000	219609	HL2	2000	2	15	1331	44.26367	-63.33117	100	100
18NE00065	99065000	219610	HL2	2000	2	15	1331	44.26367	-63.33117	152	152
18NE00066	99066001	219710	HL2	2000	3	2	2010	44.262	-63.313	1	1
18NE00066	99066001	219711	HL2	2000	3	2	2010	44.262	-63.313	5	5
18NE00066	99066001	219712	HL2	2000	3	2	2010	44.262	-63.313	10	10
18NE00066	99066001	219713	HL2	2000	3	2	2010	44.262	-63.313	20	20
18NE00066	99066001	219714	HL2	2000	3	2	2010	44.262	-63.313	30	30
18NE00066	99066001	219715	HL2	2000	3	2	2010	44.262	-63.313	40	40
18NE00066	99066001	219716	HL2	2000	3	2	2010	44.262	-63.313	50	50
18NE00066	99066001	219717	HL2	2000	3	2	2010	44.262	-63.313	75	75
18NE00066	99066001	219718	HL2	2000	3	2	2010	44.262	-63.313	100	100
18NE00066	99066001	219719	HL2	2000	3	2	2010	44.262	-63.313	140	140
18NE00066	99066123	219969	HL2	2000	3	17	216	44.26583	-63.3145	1	1
18NE00066	99066123	219968	HL2	2000	3	17	216	44.26583	-63.3145	5	5
18NE00066	99066123	219967	HL2	2000	3	17	216	44.26583	-63.3145	10	10
18NE00066	99066123	219966	HL2	2000	3	17	216	44.26583	-63.3145	20	20
18NE00066	99066123	219965	HL2	2000	3	17	216	44.26583	-63.3145	30	30
18NE00066	99066123	219964	HL2	2000	3	17	216	44.26583	-63.3145	40	40
18NE00066	99066123	219963	HL2	2000	3	17	216	44.26583	-63.3145	50	50
18NE00066	99066123	219962	HL2	2000	3	17	216	44.26583	-63.3145	75	75
18NE00066	99066123	219961	HL2	2000	3	17	216	44.26583	-63.3145	100	100
18NE00066	99066123	219960	HL2	2000	3	17	216	44.26583	-63.3145	140	140
18PZ00002	2000002004	228011	HL2	2000	4	6	15	44.26667	-63.31667	1	1
18PZ00002	2000002004	228010	HL2	2000	4	6	15	44.26667	-63.31667	5	5
18PZ00002	2000002004	228009	HL2	2000	4	6	15	44.26667	-63.31667	10	10
18PZ00002	2000002004	228008	HL2	2000	4	6	15	44.26667	-63.31667	20	20
18PZ00002	2000002004	228007	HL2	2000	4	6	15	44.26667	-63.31667	30	30
18PZ00002	2000002004	228006	HL2	2000	4	6	15	44.26667	-63.31667	40	40
18PZ00002	2000002004	228005	HL2	2000	4	6	15	44.26667	-63.31667	50	50
18PZ00002	2000002004	228003	HL2	2000	4	6	15	44.26667	-63.31667	75	75
18PZ00002	2000002004	228002	HL2	2000	4	6	15	44.26667	-63.31667	100	100
18PZ00002	2000002004	228001	HL2	2000	4	6	15	44.26667	-63.31667	150	150
18PZ00002	2000002004	228004	HL2	2000	4	6	36	44.2665	-63.3165	75	75
18PZ00002	2000002072	228246	HL2	2000	4	12	323	44.26667	-63.31667	1	1
18PZ00002	2000002072	228245	HL2	2000	4	12	323	44.26667	-63.31667	10	10
18PZ00002	2000002072	228244	HL2	2000	4	12	323	44.26667	-63.31667	20	20
18PZ00002	2000002072	228243	HL2	2000	4	12	323	44.26667	-63.31667	30	30
18PZ00002	2000002072	228242	HL2	2000	4	12	323	44.26667	-63.31667	40	40
